,Review,Review_norm,review_tokens,review_tokens_SR
223,pesan dari tanggal februari barang pesan yang dikirim sudah ada video unboxing dan komplain tapi diproses lama tanggal baru direspon minta dicancel complain agar bisa direspon sampai tanggal februari masih tidak ada kejelasan ini sih harus diselidiki pegawainya soalnya banyak yg komplain tentang barang tidak lengkap,pesan dari tanggal februari barang pesan yang dikirim sudah ada video unboxing dan komplain tapi diproses lama tanggal baru direspon meminta dicancel complain agar bisa direspon sampai tanggal februari masih tidak ada kejelasan ini sih harus diselidiki pegawainya soalnya banyak yang komplain tentang barang tidak lengkap,"['pesan', 'dari', 'tanggal', 'februari', 'barang', 'pesan', 'yang', 'dikirim', 'sudah', 'ada', 'video', 'unboxing', 'dan', 'komplain', 'tapi', 'diproses', 'lama', 'tanggal', 'baru', 'direspon', 'meminta', 'dicancel', 'complain', 'agar', 'bisa', 'direspon', 'sampai', 'tanggal', 'februari', 'masih', 'tidak', 'ada', 'kejelasan', 'ini', 'sih', 'harus', 'diselidiki', 'pegawainya', 'soalnya', 'banyak', 'yang', 'komplain', 'tentang', 'barang', 'tidak', 'lengkap']","['pesan', 'tanggal', 'februari', 'barang', 'pesan', 'dikirim', 'video', 'unboxing', 'komplain', 'diproses', 'tanggal', 'direspon', 'dicancel', 'complain', 'direspon', 'tanggal', 'februari', 'kejelasan', 'sih', 'diselidiki', 'pegawainya', 'komplain', 'barang', 'lengkap']"
224,pesan yang serum vitamin  malah dikirim retinol jadi sedikit kecewa,pesan yang serum vitamin  malah dikirim retinol jadi sedikit kecewa,"['pesan', 'yang', 'serum', 'vitamin', 'malah', 'dikirim', 'retinol', 'jadi', 'sedikit', 'kecewa']","['pesan', 'serum', 'vitamin', 'dikirim', 'retinol', 'kecewa']"
225,barang tidak sesuai gabisa klaim garansi karna memang ga menyiapkan video unboxing baru ini pesanan saya salah dan baru kali ini ngasih bintang karna kecewa tolong lain kali lebih teliti,barang tidak sesuai enggak bisa klaim garansi karena memang enggak menyiapkan video unboxing baru ini pesanan saya salah dan baru kali ini mengasih bintang karena kecewa tolong lain kali lebih teliti,"['barang', 'tidak', 'sesuai', 'enggak', 'bisa', 'klaim', 'garansi', 'karena', 'memang', 'enggak', 'menyiapkan', 'video', 'unboxing', 'baru', 'ini', 'pesanan', 'saya', 'salah', 'dan', 'baru', 'kali', 'ini', 'mengasih', 'bintang', 'karena', 'kecewa', 'tolong', 'lain', 'kali', 'lebih', 'teliti']","['barang', 'sesuai', 'klaim', 'garansi', 'video', 'unboxing', 'pesanan', 'salah', 'kali', 'mengasih', 'bintang', 'kecewa', 'tolong', 'kali', 'teliti']"
226,barang twinpack dikirim cuman dikomplain sudah ada video unboxing minta dibatalkan supaya lewat chat saja  penanganan sampe minggu ga dikirim juga yang kurangnya customer service serasa robot jawabannya cuman ditunggu ditunggu aja sampe sekarang saya pindah rumah pun masih belum nyampe itu paket wkkw kapok beli di official store ini buat kalian yang baca ini kalau ada barang kurang atau salah komplainnya mending lewat sistem biar ada tenggat waktu jangan mau lewat chat ya cukup saya aja yang diginikan,barang twinpack dikirim cuman dikomplain sudah ada video unboxing meminta dibatalkan supaya lewat chat saja  penanganan sampai minggu enggak dikirim juga yang kurangnya customer service serasa robot jawabannya cuman ditunggu ditunggu saja sampai sekarang saya pindah rumah pun masih belum sampai itu paket wkkw kapok beli di official store ini buat kalian yang baca ini kalau ada barang kurang atau salah komplainnya mending lewat sistem biar ada tenggat waktu jangan mau lewat chat ya cukup saya saja yang dibeginikan,"['barang', 'twinpack', 'dikirim', 'cuman', 'dikomplain', 'sudah', 'ada', 'video', 'unboxing', 'meminta', 'dibatalkan', 'supaya', 'lewat', 'chat', 'saja', 'penanganan', 'sampai', 'minggu', 'enggak', 'dikirim', 'juga', 'yang', 'kurangnya', 'customer', 'service', 'serasa', 'robot', 'jawabannya', 'cuman', 'ditunggu', 'ditunggu', 'saja', 'sampai', 'sekarang', 'saya', 'pindah', 'rumah', 'pun', 'masih', 'belum', 'sampai', 'itu', 'paket', 'wkkw', 'kapok', 'beli', 'di', 'official', 'store', 'ini', 'buat', 'kalian', 'yang', 'baca', 'ini', 'kalau', 'ada', 'barang', 'kurang', 'atau', 'salah', 'komplainnya', 'mending', 'lewat', 'sistem', 'biar', 'ada', 'tenggat', 'waktu', 'jangan', 'mau', 'lewat', 'chat', 'ya', 'cukup', 'saya', 'saja', 'yang', 'dibeginikan']","['barang', 'twinpack', 'dikirim', 'cuman', 'dikomplain', 'video', 'unboxing', 'dibatalkan', 'chat', 'penanganan', 'minggu', 'dikirim', 'kurangnya', 'customer', 'service', 'serasa', 'robot', 'jawabannya', 'cuman', 'ditunggu', 'ditunggu', 'pindah', 'rumah', 'paket', 'wkkw', 'kapok', 'beli', 'official', 'store', 'baca', 'barang', 'salah', 'komplainnya', 'mending', 'sistem', 'biar', 'tenggat', 'chat', 'ya', 'dibeginikan']"
227,produknya sangat bagus tapi salah kirim dan prosesnya ribet user yg salah kirim konsumen yg di ribetin,produknya sangat bagus tapi salah kirim dan prosesnya ribet user yang salah kirim konsumen yang di ribetin,"['produknya', 'sangat', 'bagus', 'tapi', 'salah', 'kirim', 'dan', 'prosesnya', 'ribet', 'user', 'yang', 'salah', 'kirim', 'konsumen', 'yang', 'di', 'ribetin']","['produknya', 'bagus', 'salah', 'kirim', 'prosesnya', 'ribet', 'user', 'salah', 'kirim', 'konsumen', 'ribetin']"
228,beli yang paket twins sunscreen harusnya yang datang pcs tapi nyata nya yang datang hanya pcs gak amanah sekali toko ekspidisi nya,beli yang paket twins sunscreen harusnya yang datang pcs tapi nyata nya yang datang hanya pcs enggak amanah sekali toko ekspidisi nya,"['beli', 'yang', 'paket', 'twins', 'sunscreen', 'harusnya', 'yang', 'datang', 'pcs', 'tapi', 'nyata', 'nya', 'yang', 'datang', 'hanya', 'pcs', 'enggak', 'amanah', 'sekali', 'toko', 'ekspidisi', 'nya']","['beli', 'paket', 'twins', 'sunscreen', 'pcs', 'nyata', 'nya', 'pcs', 'amanah', 'toko', 'ekspidisi', 'nya']"
229,saya pesan produk yang datang cuma nya lagi kotak kosong,saya pesan produk yang datang cuma nya lagi kotak kosong,"['saya', 'pesan', 'produk', 'yang', 'datang', 'cuma', 'nya', 'lagi', 'kotak', 'kosong']","['pesan', 'produk', 'nya', 'kotak', 'kosong']"
230,proses penjual sangat lama pengiriman melebihi estimasi waktu pengiriman,proses penjual sangat lama pengiriman melebihi estimasi waktu pengiriman,"['proses', 'penjual', 'sangat', 'lama', 'pengiriman', 'melebihi', 'estimasi', 'waktu', 'pengiriman']","['proses', 'penjual', 'pengiriman', 'melebihi', 'estimasi', 'pengiriman']"
231,ternyata bukan melembabkan tp malah bikin kering dan sampe bibir ku pecah parah padhl sblumnya ga pernah segininya trus juga lebih kaya liptint sih ga paham kesel bgt smpe pecah perihsorry ya tp ini review jujur boleh donk klo sunscreen ny si cocok dn ku kasi bintang,ternyata bukan melembabkan tapi malah bikin kering dan sampai bibir ku pecah parah padahal sblumnya enggak pernah segininya terus juga lebih kayak liptint sih enggak paham kesel banget sampai pecah perihsorry ya tapi ini review jujur boleh dong kalo sunscreen nya sih cocok dan ku kasih bintang,"['ternyata', 'bukan', 'melembabkan', 'tapi', 'malah', 'bikin', 'kering', 'dan', 'sampai', 'bibir', 'ku', 'pecah', 'parah', 'padahal', 'sblumnya', 'enggak', 'pernah', 'segininya', 'terus', 'juga', 'lebih', 'kayak', 'liptint', 'sih', 'enggak', 'paham', 'kesel', 'banget', 'sampai', 'pecah', 'perihsorry', 'ya', 'tapi', 'ini', 'review', 'jujur', 'boleh', 'dong', 'kalo', 'sunscreen', 'nya', 'sih', 'cocok', 'dan', 'ku', 'kasih', 'bintang']","['melembabkan', 'bikin', 'kering', 'bibir', 'ku', 'pecah', 'parah', 'sblumnya', 'segininya', 'kayak', 'liptint', 'sih', 'paham', 'kesel', 'banget', 'pecah', 'perihsorry', 'ya', 'review', 'jujur', 'kalo', 'sunscreen', 'nya', 'sih', 'cocok', 'ku', 'kasih', 'bintang']"
232,ciki ciki puki kurirnya peak,ciki ciki puki kurirnya peak,"['ciki', 'ciki', 'puki', 'kurirnya', 'peak']","['ciki', 'ciki', 'puki', 'kurirnya', 'peak']"
233,wow niat sekali packingnya bahkan sehelai bubblewarp aj tidak dikasi pake kodam pasti buat ngelindungin paketnya keren banget official azarinenya terbaik memang,wow niat sekali packingnya bahkan sehelai bubblewarp saja tidak dikasih pakai kodam pasti buat ngelindungin paketnya keren banget official azarinenya terbaik memang,"['wow', 'niat', 'sekali', 'packingnya', 'bahkan', 'sehelai', 'bubblewarp', 'saja', 'tidak', 'dikasih', 'pakai', 'kodam', 'pasti', 'buat', 'ngelindungin', 'paketnya', 'keren', 'banget', 'official', 'azarinenya', 'terbaik', 'memang']","['wow', 'niat', 'packingnya', 'sehelai', 'bubblewarp', 'dikasih', 'pakai', 'kodam', 'ngelindungin', 'paketnya', 'keren', 'banget', 'official', 'azarinenya', 'terbaik']"
234,mohon maaf sedikit kaget pas liat barang datang gak ada bonusnya serum mungkin persediaannya sudah habis tapi buat saran seandainya memang gak berkenan memberikan serum gratisan mending di deskripsi jangan dituliskan meskipun ada keterangan selama persediaan masih ada tetap konsumen akan berharap barangnya ada kemarin pilih paketan ini berharap dpt serum anti aging juga sebuah perusahaan besar rasanya agak gak mungkin kehabisan stok kan ada control bagian produksi terima kasih dan mohon maaf sebelumnya,mohon maaf sedikit kaget pas lihat barang datang enggak ada bonusnya serum mungkin persediaannya sudah habis tapi buat saran seandainya memang enggak berkenan memberikan serum gratisan mending di deskripsi jangan dituliskan meskipun ada keterangan selama persediaan masih ada tetap konsumen akan berharap barangnya ada kemarin pilih paketan ini berharap dapat serum anti aging juga sebuah perusahaan besar rasanya agak enggak mungkin kehabisan stok kan ada control bagian produksi terima kasih dan mohon maaf sebelumnya,"['mohon', 'maaf', 'sedikit', 'kaget', 'pas', 'lihat', 'barang', 'datang', 'enggak', 'ada', 'bonusnya', 'serum', 'mungkin', 'persediaannya', 'sudah', 'habis', 'tapi', 'buat', 'saran', 'seandainya', 'memang', 'enggak', 'berkenan', 'memberikan', 'serum', 'gratisan', 'mending', 'di', 'deskripsi', 'jangan', 'dituliskan', 'meskipun', 'ada', 'keterangan', 'selama', 'persediaan', 'masih', 'ada', 'tetap', 'konsumen', 'akan', 'berharap', 'barangnya', 'ada', 'kemarin', 'pilih', 'paketan', 'ini', 'berharap', 'dapat', 'serum', 'anti', 'aging', 'juga', 'sebuah', 'perusahaan', 'besar', 'rasanya', 'agak', 'enggak', 'mungkin', 'kehabisan', 'stok', 'kan', 'ada', 'control', 'bagian', 'produksi', 'terima', 'kasih', 'dan', 'mohon', 'maaf', 'sebelumnya']","['mohon', 'maaf', 'kaget', 'pas', 'lihat', 'barang', 'bonusnya', 'serum', 'persediaannya', 'habis', 'saran', 'seandainya', 'berkenan', 'serum', 'gratisan', 'mending', 'deskripsi', 'dituliskan', 'keterangan', 'persediaan', 'konsumen', 'berharap', 'barangnya', 'kemarin', 'pilih', 'paketan', 'berharap', 'serum', 'anti', 'aging', 'perusahaan', 'kehabisan', 'stok', 'control', 'produksi', 'terima', 'kasih', 'mohon', 'maaf']"
235,barang tdk ada,barang tidak ada,"['barang', 'tidak', 'ada']",['barang']
236,kecewa aku udah pesan dari seminggu yg lalu trus pas pas pas paketnya dateng barangnya gak ada,kecewa aku sudah pesan dari seminggu yang lalu terus pas pas pas paketnya datang barangnya enggak ada,"['kecewa', 'aku', 'sudah', 'pesan', 'dari', 'seminggu', 'yang', 'lalu', 'terus', 'pas', 'pas', 'pas', 'paketnya', 'datang', 'barangnya', 'enggak', 'ada']","['kecewa', 'pesan', 'seminggu', 'pas', 'pas', 'pas', 'paketnya', 'barangnya']"
237,ini di kasih barang bekas atau gmn kok isinya sangat sedikitttt sekali  pemakaian sudah mau habis dari pertama buka juga tidak full cairan di pipet gilak zonk bgt,ini di kasih barang bekas atau bagaimana kok isinya sangat sedikitttt sekali  pemakaian sudah mau habis dari pertama buka juga tidak full cairan di pipet gila zonk banget,"['ini', 'di', 'kasih', 'barang', 'bekas', 'atau', 'bagaimana', 'kok', 'isinya', 'sangat', 'sedikitttt', 'sekali', 'pemakaian', 'sudah', 'mau', 'habis', 'dari', 'pertama', 'buka', 'juga', 'tidak', 'full', 'cairan', 'di', 'pipet', 'gila', 'zonk', 'banget']","['kasih', 'barang', 'bekas', 'isinya', 'sedikitttt', 'pemakaian', 'habis', 'buka', 'full', 'cairan', 'pipet', 'gila', 'zonk', 'banget']"
238,oke,oke,['oke'],['oke']
239,saya pesan sunscreen sama night cream tapi ga di kirim night cream nya,saya pesan sunscreen sama night cream tapi enggak di kirim night cream nya,"['saya', 'pesan', 'sunscreen', 'sama', 'night', 'cream', 'tapi', 'enggak', 'di', 'kirim', 'night', 'cream', 'nya']","['pesan', 'sunscreen', 'night', 'cream', 'kirim', 'night', 'cream', 'nya']"
240,pengiriman lama banget,pengiriman lama banget,"['pengiriman', 'lama', 'banget']","['pengiriman', 'banget']"
241,beli hari minggu hari sabtu baru sampai,beli hari minggu hari sabtu baru sampai,"['beli', 'hari', 'minggu', 'hari', 'sabtu', 'baru', 'sampai']","['beli', 'minggu', 'sabtu']"
242,pengiriman nya lama yang butuh cepet ga rekomen,pengiriman nya lama yang butuh cepat enggak rekomen,"['pengiriman', 'nya', 'lama', 'yang', 'butuh', 'cepat', 'enggak', 'rekomen']","['pengiriman', 'nya', 'butuh', 'cepat', 'rekomen']"
243,penjual terlalu lama mengepack dan mengirim barang ke jasa kurir sehingga terjadi keterlambatan barang datang tidak sesuai estimasi,penjual terlalu lama mengepack dan mengirim barang ke jasa kurir sehingga terjadi keterlambatan barang datang tidak sesuai estimasi,"['penjual', 'terlalu', 'lama', 'mengepack', 'dan', 'mengirim', 'barang', 'ke', 'jasa', 'kurir', 'sehingga', 'terjadi', 'keterlambatan', 'barang', 'datang', 'tidak', 'sesuai', 'estimasi']","['penjual', 'mengepack', 'mengirim', 'barang', 'jasa', 'kurir', 'keterlambatan', 'barang', 'sesuai', 'estimasi']"
244,penjual terlalu lama mengepack dan mengirim barang ke jasa kurir sehingga terjadi keterlambatan datang tidak sesuai estimasi,penjual terlalu lama mengepack dan mengirim barang ke jasa kurir sehingga terjadi keterlambatan datang tidak sesuai estimasi,"['penjual', 'terlalu', 'lama', 'mengepack', 'dan', 'mengirim', 'barang', 'ke', 'jasa', 'kurir', 'sehingga', 'terjadi', 'keterlambatan', 'datang', 'tidak', 'sesuai', 'estimasi']","['penjual', 'mengepack', 'mengirim', 'barang', 'jasa', 'kurir', 'keterlambatan', 'sesuai', 'estimasi']"
245,pengirim terlalu lama mengepack dan memasukkan ke jasa kurir jadi datangnya terlambat tidak sesuai estimasi,pengirim terlalu lama mengepack dan memasukkan ke jasa kurir jadi datangnya terlambat tidak sesuai estimasi,"['pengirim', 'terlalu', 'lama', 'mengepack', 'dan', 'memasukkan', 'ke', 'jasa', 'kurir', 'jadi', 'datangnya', 'terlambat', 'tidak', 'sesuai', 'estimasi']","['pengirim', 'mengepack', 'memasukkan', 'jasa', 'kurir', 'datangnya', 'terlambat', 'sesuai', 'estimasi']"
246,penjual terlalu lama mengepack barang dan mengirim ke jasa kurir sehingga pengiriman barang terlambat dan tidak sesuai estimasi,penjual terlalu lama mengepack barang dan mengirim ke jasa kurir sehingga pengiriman barang terlambat dan tidak sesuai estimasi,"['penjual', 'terlalu', 'lama', 'mengepack', 'barang', 'dan', 'mengirim', 'ke', 'jasa', 'kurir', 'sehingga', 'pengiriman', 'barang', 'terlambat', 'dan', 'tidak', 'sesuai', 'estimasi']","['penjual', 'mengepack', 'barang', 'mengirim', 'jasa', 'kurir', 'pengiriman', 'barang', 'terlambat', 'sesuai', 'estimasi']"
247,isi sunscreen dikit banget gk ada setengahnya seperti bekas pakai mohon seller yang jujur dan lebih teliti padahal official store loh,isi sunscreen dikit banget enggak ada setengahnya seperti bekas pakai mohon seller yang jujur dan lebih teliti padahal official store loh,"['isi', 'sunscreen', 'dikit', 'banget', 'enggak', 'ada', 'setengahnya', 'seperti', 'bekas', 'pakai', 'mohon', 'seller', 'yang', 'jujur', 'dan', 'lebih', 'teliti', 'padahal', 'official', 'store', 'loh']","['isi', 'sunscreen', 'dikit', 'banget', 'setengahnya', 'bekas', 'pakai', 'mohon', 'seller', 'jujur', 'teliti', 'official', 'store', 'loh']"
248,yang di pesan apa yg sampai beda paling males belanja ngehabisin waktu kirim balik dsb ribet,yang di pesan apa yang sampai beda paling malas belanja ngehabisin waktu kirim balik dsb ribet,"['yang', 'di', 'pesan', 'apa', 'yang', 'sampai', 'beda', 'paling', 'malas', 'belanja', 'ngehabisin', 'waktu', 'kirim', 'balik', 'dsb', 'ribet']","['pesan', 'beda', 'malas', 'belanja', 'ngehabisin', 'kirim', 'dsb', 'ribet']"
249,pesen hydramax  yg dateng hydrashoote huft,pesan hydramax  yang datang hydrashoote huft,"['pesan', 'hydramax', 'yang', 'datang', 'hydrashoote', 'huft']","['pesan', 'hydramax', 'hydrashoote', 'huft']"
250,yg diorder hydrama   spf tapi dikirim hydrosoothe spf,yang diorder hydrama   spf tapi dikirim hydrosoothe spf,"['yang', 'diorder', 'hydrama', 'spf', 'tapi', 'dikirim', 'hydrosoothe', 'spf']","['diorder', 'hydrama', 'spf', 'dikirim', 'hydrosoothe', 'spf']"
251,saya gak nerima barangnya udah terima waktu itu kosong gaada isinya saya udah return trs minta di resend gak diresend gila,saya enggak menerima barangnya sudah terima waktu itu kosong enggak ada isinya saya sudah return terus meminta di resend enggak diresend gila,"['saya', 'enggak', 'menerima', 'barangnya', 'sudah', 'terima', 'waktu', 'itu', 'kosong', 'enggak', 'ada', 'isinya', 'saya', 'sudah', 'return', 'terus', 'meminta', 'di', 'resend', 'enggak', 'diresend', 'gila']","['menerima', 'barangnya', 'terima', 'kosong', 'isinya', 'return', 'resend', 'diresend', 'gila']"
252,jangan pake sicepat deh lama,jangan pakai sicepat deh lama,"['jangan', 'pakai', 'sicepat', 'deh', 'lama']","['pakai', 'sicepat', 'deh']"
253,bener lama pesen dari tgl nyampe tgl,benar lama pesan dari tanggal sampai tanggal,"['benar', 'lama', 'pesan', 'dari', 'tanggal', 'sampai', 'tanggal']","['pesan', 'tanggal', 'tanggal']"
254,barang yang dikirim tidak sesuai dan jumlahnya kurang mengajukan komplain juga tidak ditanggapi jelek sekali pelayanannya,barang yang dikirim tidak sesuai dan jumlahnya kurang mengajukan komplain juga tidak ditanggapi jelek sekali pelayanannya,"['barang', 'yang', 'dikirim', 'tidak', 'sesuai', 'dan', 'jumlahnya', 'kurang', 'mengajukan', 'komplain', 'juga', 'tidak', 'ditanggapi', 'jelek', 'sekali', 'pelayanannya']","['barang', 'dikirim', 'sesuai', 'mengajukan', 'komplain', 'ditanggapi', 'jelek', 'pelayanannya']"
255,kemasan yang di kirim sudah tidak tersegel berasa beli barang second,kemasan yang di kirim sudah tidak tersegel berasa beli barang second,"['kemasan', 'yang', 'di', 'kirim', 'sudah', 'tidak', 'tersegel', 'berasa', 'beli', 'barang', 'second']","['kemasan', 'kirim', 'tersegel', 'berasa', 'beli', 'barang', 'second']"
256,karena udah repurchase sama ni barang jadi pede aja pas barang sampe langsung set di tokopedia status selesai pas buka barangnya ternyata cuma gw pesen padahal di chat tokonya kaga balas lewat resmi nya juga suruh chat sini ga ada feedback sama sekali dari azarine gak lagi deh pesen,karena sudah repurchase sama nih barang jadi percaya diri saja pas barang sampai langsung set di tokopedia status selesai pas buka barangnya ternyata cuma gue pesan padahal di chat tokonya kagak balas lewat resmi nya juga suruh chat sini enggak ada feedback sama sekali dari azarine enggak lagi deh pesan,"['karena', 'sudah', 'repurchase', 'sama', 'nih', 'barang', 'jadi', 'percaya', 'diri', 'saja', 'pas', 'barang', 'sampai', 'langsung', 'set', 'di', 'tokopedia', 'status', 'selesai', 'pas', 'buka', 'barangnya', 'ternyata', 'cuma', 'gue', 'pesan', 'padahal', 'di', 'chat', 'tokonya', 'kagak', 'balas', 'lewat', 'resmi', 'nya', 'juga', 'suruh', 'chat', 'sini', 'enggak', 'ada', 'feedback', 'sama', 'sekali', 'dari', 'azarine', 'enggak', 'lagi', 'deh', 'pesan']","['repurchase', 'nih', 'barang', 'percaya', 'pas', 'barang', 'langsung', 'set', 'tokopedia', 'status', 'selesai', 'pas', 'buka', 'barangnya', 'gue', 'pesan', 'chat', 'tokonya', 'kagak', 'balas', 'resmi', 'nya', 'suruh', 'chat', 'feedback', 'azarine', 'deh', 'pesan']"
