,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
73,official store avoskin sangat mengecewakan beli produk ini di bulan juni dikirim produk dengan exp date padahal pao produk bulan ngga heran di etalase toko banyak jualin produk murah yg mepet exp date tapi produk yg saya beli ini produk harga normal yg didiskon bukan produk yg dikasih keterangan mepet exp date saran mending beli produk avoskin di official store lain yg jual produk mereka beneran deh lebih mahal sedikit gapapa daripada dikasih produk mepet exp date ini official store brandnya langsung loh parah banget pelayanannya baru kali ini ada official skincare yg mau mengorbankan kepercayaan customer cuma buat menghabiskan stock produk lama,official store avoskin sangat mengecewakan beli produk ini di bulan juni dikirim produk dengan exp date padahal pao produk bulan enggak heran di etalase toko banyak jualin produk murah yang mepet exp date tapi produk yang saya beli ini produk harga normal yang didiskon bukan produk yang dikasih keterangan mepet exp date saran mending beli produk avoskin di official store lain yang jual produk mereka benaran deh lebih mahal sedikit gapapa daripada dikasih produk mepet exp date ini official store brandnya langsung loh parah banget pelayanannya baru kali ini ada official skincare yang mau mengorbankan kepercayaan customer cuma buat menghabiskan stock produk lama,"['official', 'store', 'avoskin', 'sangat', 'mengecewakan', 'beli', 'produk', 'ini', 'di', 'bulan', 'juni', 'dikirim', 'produk', 'dengan', 'exp', 'date', 'padahal', 'pao', 'produk', 'bulan', 'enggak', 'heran', 'di', 'etalase', 'toko', 'banyak', 'jualin', 'produk', 'murah', 'yang', 'mepet', 'exp', 'date', 'tapi', 'produk', 'yang', 'saya', 'beli', 'ini', 'produk', 'harga', 'normal', 'yang', 'didiskon', 'bukan', 'produk', 'yang', 'dikasih', 'keterangan', 'mepet', 'exp', 'date', 'saran', 'mending', 'beli', 'produk', 'avoskin', 'di', 'official', 'store', 'lain', 'yang', 'jual', 'produk', 'mereka', 'benaran', 'deh', 'lebih', 'mahal', 'sedikit', 'gapapa', 'daripada', 'dikasih', 'produk', 'mepet', 'exp', 'date', 'ini', 'official', 'store', 'brandnya', 'langsung', 'loh', 'parah', 'banget', 'pelayanannya', 'baru', 'kali', 'ini', 'ada', 'official', 'skincare', 'yang', 'mau', 'mengorbankan', 'kepercayaan', 'customer', 'cuma', 'buat', 'menghabiskan', 'stock', 'produk', 'lama']","['official', 'store', 'avoskin', 'mengecewakan', 'beli', 'produk', 'juni', 'dikirim', 'produk', 'exp', 'date', 'pao', 'produk', 'heran', 'etalase', 'toko', 'jualin', 'produk', 'murah', 'mepet', 'exp', 'date', 'produk', 'beli', 'produk', 'harga', 'normal', 'didiskon', 'produk', 'dikasih', 'keterangan', 'mepet', 'exp', 'date', 'saran', 'mending', 'beli', 'produk', 'avoskin', 'official', 'store', 'jual', 'produk', 'benaran', 'deh', 'mahal', 'gapapa', 'dikasih', 'produk', 'mepet', 'exp', 'date', 'official', 'store', 'brandnya', 'langsung', 'loh', 'parah', 'banget', 'pelayanannya', 'kali', 'official', 'skincare', 'mengorbankan', 'kepercayaan', 'customer', 'menghabiskan', 'stock', 'produk']","['official', 'store', 'avoskin', 'kecewa', 'beli', 'produk', 'juni', 'kirim', 'produk', 'exp', 'date', 'pao', 'produk', 'heran', 'etalase', 'toko', 'jualin', 'produk', 'murah', 'mepet', 'exp', 'date', 'produk', 'beli', 'produk', 'harga', 'normal', 'diskon', 'produk', 'kasih', 'terang', 'mepet', 'exp', 'date', 'saran', 'mending', 'beli', 'produk', 'avoskin', 'official', 'store', 'jual', 'produk', 'benar', 'deh', 'mahal', 'gapapa', 'kasih', 'produk', 'mepet', 'exp', 'date', 'official', 'store', 'brandnya', 'langsung', 'loh', 'parah', 'banget', 'layan', 'kali', 'official', 'skincare', 'korban', 'percaya', 'customer', 'habis', 'stock', 'produk']"
74,sayang sekali di deskripsi tertulis akan dikirim produk dengan tgl exp tapi yang dikirim tgl exp sebaiknya lebih dicek lg untuk produk yg dikirim jgn asal walau hanya selisih sebulan untuk proses pengembalian jg tidak efektif di diskusi dan penulisan alat dikasih yang berbeda customer sudah malas duluan untuk proses klaim pengembalian dan refund nya,sayang sekali di deskripsi tertulis akan dikirim produk dengan tanggal exp tapi yang dikirim tanggal exp sebaiknya lebih dicek lagi untuk produk yang dikirim jangan asal walau hanya selisih sebulan untuk proses pengembalian juga tidak efektif di diskusi dan penulisan alat dikasih yang berbeda customer sudah malas duluan untuk proses klaim pengembalian dan refund nya,"['sayang', 'sekali', 'di', 'deskripsi', 'tertulis', 'akan', 'dikirim', 'produk', 'dengan', 'tanggal', 'exp', 'tapi', 'yang', 'dikirim', 'tanggal', 'exp', 'sebaiknya', 'lebih', 'dicek', 'lagi', 'untuk', 'produk', 'yang', 'dikirim', 'jangan', 'asal', 'walau', 'hanya', 'selisih', 'sebulan', 'untuk', 'proses', 'pengembalian', 'juga', 'tidak', 'efektif', 'di', 'diskusi', 'dan', 'penulisan', 'alat', 'dikasih', 'yang', 'berbeda', 'customer', 'sudah', 'malas', 'duluan', 'untuk', 'proses', 'klaim', 'pengembalian', 'dan', 'refund', 'nya']","['sayang', 'deskripsi', 'tertulis', 'dikirim', 'produk', 'tanggal', 'exp', 'dikirim', 'tanggal', 'exp', 'dicek', 'produk', 'dikirim', 'selisih', 'sebulan', 'proses', 'pengembalian', 'efektif', 'diskusi', 'penulisan', 'alat', 'dikasih', 'berbeda', 'customer', 'malas', 'duluan', 'proses', 'klaim', 'pengembalian', 'refund', 'nya']","['sayang', 'deskripsi', 'tulis', 'kirim', 'produk', 'tanggal', 'exp', 'kirim', 'tanggal', 'exp', 'cek', 'produk', 'kirim', 'selisih', 'bulan', 'proses', 'kembali', 'efektif', 'diskusi', 'tulis', 'alat', 'kasih', 'beda', 'customer', 'malas', 'duluan', 'proses', 'klaim', 'kembali', 'refund', 'nya']"
75,dapat produk expired date sangat dekat dgn tgl kadaluarsanya tanpa pemberitahuan dahulu saya sertakan bukti foto bahwa produk saat saya beli tidak ada himbauan bahwa produk expired dalam waktu dekat pengiriman juga lama sekali lalu respon admin juga lama,dapat produk expired date sangat dekat dengan tanggal kadaluarsanya tanpa pemberitahuan dahulu saya sertakan bukti foto bahwa produk saat saya beli tidak ada himbauan bahwa produk expired dalam waktu dekat pengiriman juga lama sekali lalu respon admin juga lama,"['dapat', 'produk', 'expired', 'date', 'sangat', 'dekat', 'dengan', 'tanggal', 'kadaluarsanya', 'tanpa', 'pemberitahuan', 'dahulu', 'saya', 'sertakan', 'bukti', 'foto', 'bahwa', 'produk', 'saat', 'saya', 'beli', 'tidak', 'ada', 'himbauan', 'bahwa', 'produk', 'expired', 'dalam', 'waktu', 'dekat', 'pengiriman', 'juga', 'lama', 'sekali', 'lalu', 'respon', 'admin', 'juga', 'lama']","['produk', 'expired', 'date', 'tanggal', 'kadaluarsanya', 'pemberitahuan', 'sertakan', 'bukti', 'foto', 'produk', 'beli', 'himbauan', 'produk', 'expired', 'pengiriman', 'respon', 'admin']","['produk', 'expired', 'date', 'tanggal', 'kadaluarsanya', 'pemberitahuan', 'serta', 'bukti', 'foto', 'produk', 'beli', 'himbauan', 'produk', 'expired', 'kirim', 'respon', 'admin']"
76,dikasih yg exp padahal official store dan barang nya terjual sudah banyak masa masih ada yg produk tahun kemarin yg masih ada dan pembeli yg bln lalu dapat yg exp apakah karena barang diskonan jadi dikasih batch tahun lalu hmm,dikasih yang exp padahal official store dan barang nya terjual sudah banyak masa masih ada yang produk tahun kemarin yang masih ada dan pembeli yang bulan lalu dapat yang exp apakah karena barang diskonan jadi dikasih batch tahun lalu hmm,"['dikasih', 'yang', 'exp', 'padahal', 'official', 'store', 'dan', 'barang', 'nya', 'terjual', 'sudah', 'banyak', 'masa', 'masih', 'ada', 'yang', 'produk', 'tahun', 'kemarin', 'yang', 'masih', 'ada', 'dan', 'pembeli', 'yang', 'bulan', 'lalu', 'dapat', 'yang', 'exp', 'apakah', 'karena', 'barang', 'diskonan', 'jadi', 'dikasih', 'batch', 'tahun', 'lalu', 'hmm']","['dikasih', 'exp', 'official', 'store', 'barang', 'nya', 'terjual', 'produk', 'kemarin', 'pembeli', 'exp', 'barang', 'diskonan', 'dikasih', 'batch', 'hmm']","['kasih', 'exp', 'official', 'store', 'barang', 'nya', 'jual', 'produk', 'kemarin', 'beli', 'exp', 'barang', 'diskon', 'kasih', 'batch', 'hmm']"
77,panass buanget sudah chat admin bilang gpp setiap pake nyelekit,panass banget sudah chat admin bilang enggak apa-apa setiap pakai nyelekit,"['panass', 'banget', 'sudah', 'chat', 'admin', 'bilang', 'enggak', 'apa-apa', 'setiap', 'pakai', 'nyelekit']","['panass', 'banget', 'chat', 'admin', 'bilang', 'apa-apa', 'pakai', 'nyelekit']","['panass', 'banget', 'chat', 'admin', 'bilang', 'apa', 'pakai', 'nyelekit']"
78,tidak cocok di kulit aku yang sensitif menyebabkan iritasi kemerahaan di daerah dagu,tidak cocok di kulit aku yang sensitif menyebabkan iritasi kemerahaan di daerah dagu,"['tidak', 'cocok', 'di', 'kulit', 'aku', 'yang', 'sensitif', 'menyebabkan', 'iritasi', 'kemerahaan', 'di', 'daerah', 'dagu']","['cocok', 'kulit', 'sensitif', 'menyebabkan', 'iritasi', 'kemerahaan', 'daerah', 'dagu']","['cocok', 'kulit', 'sensitif', 'sebab', 'iritasi', 'kemerahaan', 'daerah', 'dagu']"
79,isinya kosong,isinya kosong,"['isinya', 'kosong']","['isinya', 'kosong']","['isi', 'kosong']"
80,cuma bisa digunakan bulan kedepan karna exp date nya sangat mepet heran kenapa yaa toko nya cuma jual retinol yg udh dekat dgn exp date saya lihat gak ada pilihan lain cuma ini satu nya retinol ampoule pengiriman sangaaaaaaaaaat lama barang dikirim dari makasar packing gak aman karna dikirim dengan kardus yg gampang penyok inti nya sangat mengecewakan masa pakai cuma bulan sebelum exp date karna retinol tidak dipakai setiap hari jadi kemungkinan habis nya mungkin akan sangat lama saya lihat banyak keluhan exp date ini buat yg mau beli hati deh buat apa beli murah klo masa pakai nya cuma sebentar,cuma bisa digunakan bulan kedepan karena exp date nya sangat mepet heran kenapa ya toko nya cuma jual retinol yang sudah dekat dengan exp date saya lihat enggak ada pilihan lain cuma ini satu nya retinol ampoule pengiriman sangaaaaaaaaaat lama barang dikirim dari makasar packing enggak aman karena dikirim dengan kardus yang gampang penyok inti nya sangat mengecewakan masa pakai cuma bulan sebelum exp date karena retinol tidak dipakai setiap hari jadi kemungkinan habis nya mungkin akan sangat lama saya lihat banyak keluhan exp date ini buat yang mau beli hati deh buat apa beli murah kalo masa pakai nya cuma sebentar,"['cuma', 'bisa', 'digunakan', 'bulan', 'kedepan', 'karena', 'exp', 'date', 'nya', 'sangat', 'mepet', 'heran', 'kenapa', 'ya', 'toko', 'nya', 'cuma', 'jual', 'retinol', 'yang', 'sudah', 'dekat', 'dengan', 'exp', 'date', 'saya', 'lihat', 'enggak', 'ada', 'pilihan', 'lain', 'cuma', 'ini', 'satu', 'nya', 'retinol', 'ampoule', 'pengiriman', 'sangaaaaaaaaaat', 'lama', 'barang', 'dikirim', 'dari', 'makasar', 'packing', 'enggak', 'aman', 'karena', 'dikirim', 'dengan', 'kardus', 'yang', 'gampang', 'penyok', 'inti', 'nya', 'sangat', 'mengecewakan', 'masa', 'pakai', 'cuma', 'bulan', 'sebelum', 'exp', 'date', 'karena', 'retinol', 'tidak', 'dipakai', 'setiap', 'hari', 'jadi', 'kemungkinan', 'habis', 'nya', 'mungkin', 'akan', 'sangat', 'lama', 'saya', 'lihat', 'banyak', 'keluhan', 'exp', 'date', 'ini', 'buat', 'yang', 'mau', 'beli', 'hati', 'deh', 'buat', 'apa', 'beli', 'murah', 'kalo', 'masa', 'pakai', 'nya', 'cuma', 'sebentar']","['kedepan', 'exp', 'date', 'nya', 'mepet', 'heran', 'ya', 'toko', 'nya', 'jual', 'retinol', 'exp', 'date', 'lihat', 'pilihan', 'nya', 'retinol', 'ampoule', 'pengiriman', 'sangaaaaaaaaaat', 'barang', 'dikirim', 'makasar', 'packing', 'aman', 'dikirim', 'kardus', 'gampang', 'penyok', 'inti', 'nya', 'mengecewakan', 'pakai', 'exp', 'date', 'retinol', 'dipakai', 'habis', 'nya', 'lihat', 'keluhan', 'exp', 'date', 'beli', 'hati', 'deh', 'beli', 'murah', 'kalo', 'pakai', 'nya', 'sebentar']","['depan', 'exp', 'date', 'nya', 'mepet', 'heran', 'ya', 'toko', 'nya', 'jual', 'retinol', 'exp', 'date', 'lihat', 'pilih', 'nya', 'retinol', 'ampoule', 'kirim', 'sangaaaaaaaaaat', 'barang', 'kirim', 'makasar', 'packing', 'aman', 'kirim', 'kardus', 'gampang', 'penyok', 'inti', 'nya', 'kecewa', 'pakai', 'exp', 'date', 'retinol', 'pakai', 'habis', 'nya', 'lihat', 'keluh', 'exp', 'date', 'beli', 'hati', 'deh', 'beli', 'murah', 'kalo', 'pakai', 'nya', 'sebentar']"
81,pengiriman lama disaat seller skincare laen berlomba lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut larut ngirim ini produk mana produknya  aja cih,pengiriman lama disaat seller skincare lain berlomba lomba untuk mempercepat pengiriman san avoskin malah dengan percaya dirinya berlarut larut mengirim ini produk mana produknya  saja cih,"['pengiriman', 'lama', 'disaat', 'seller', 'skincare', 'lain', 'berlomba', 'lomba', 'untuk', 'mempercepat', 'pengiriman', 'san', 'avoskin', 'malah', 'dengan', 'percaya', 'dirinya', 'berlarut', 'larut', 'mengirim', 'ini', 'produk', 'mana', 'produknya', 'saja', 'cih']","['pengiriman', 'disaat', 'seller', 'skincare', 'berlomba', 'lomba', 'mempercepat', 'pengiriman', 'san', 'avoskin', 'percaya', 'berlarut', 'larut', 'mengirim', 'produk', 'produknya', 'cih']","['kirim', 'saat', 'seller', 'skincare', 'lomba', 'lomba', 'cepat', 'kirim', 'san', 'avoskin', 'percaya', 'larut', 'larut', 'kirim', 'produk', 'produk', 'cih']"
82,sangat kecewa beli paket toner serum yg dtg cuma tonernya aja serumnya ngga ada karena udah percaya duluan jadi ga ada video unboxing abisin uang jadi musti beli serumnya lg,sangat kecewa beli paket toner serum yang datang cuma tonernya saja serumnya enggak ada karena sudah percaya duluan jadi enggak ada video unboxing abisin uang jadi musti beli serumnya lagi,"['sangat', 'kecewa', 'beli', 'paket', 'toner', 'serum', 'yang', 'datang', 'cuma', 'tonernya', 'saja', 'serumnya', 'enggak', 'ada', 'karena', 'sudah', 'percaya', 'duluan', 'jadi', 'enggak', 'ada', 'video', 'unboxing', 'abisin', 'uang', 'jadi', 'musti', 'beli', 'serumnya', 'lagi']","['kecewa', 'beli', 'paket', 'toner', 'serum', 'tonernya', 'serumnya', 'percaya', 'duluan', 'video', 'unboxing', 'abisin', 'uang', 'musti', 'beli', 'serumnya']","['kecewa', 'beli', 'paket', 'toner', 'serum', 'tonernya', 'serum', 'percaya', 'duluan', 'video', 'unboxing', 'abisin', 'uang', 'musti', 'beli', 'serum']"
83,isinya habis bis basah kuyup kapok beli disini lagi udh komplain bilangnya packing sudah aman pdhal dari saya buka paket tutup botol kebuka dan isi habis gak mau disalahin kecewa pokoknya,isinya habis bis basah kuyup kapok beli disini lagi sudah komplain bilangnya packing sudah aman padahal dari saya buka paket tutup botol kebuka dan isi habis enggak mau disalahin kecewa pokoknya,"['isinya', 'habis', 'bis', 'basah', 'kuyup', 'kapok', 'beli', 'disini', 'lagi', 'sudah', 'komplain', 'bilangnya', 'packing', 'sudah', 'aman', 'padahal', 'dari', 'saya', 'buka', 'paket', 'tutup', 'botol', 'kebuka', 'dan', 'isi', 'habis', 'enggak', 'mau', 'disalahin', 'kecewa', 'pokoknya']","['isinya', 'habis', 'bis', 'basah', 'kuyup', 'kapok', 'beli', 'komplain', 'bilangnya', 'packing', 'aman', 'buka', 'paket', 'tutup', 'botol', 'kebuka', 'isi', 'habis', 'disalahin', 'kecewa', 'pokoknya']","['isi', 'habis', 'bis', 'basah', 'kuyup', 'kapok', 'beli', 'komplain', 'bilang', 'packing', 'aman', 'buka', 'paket', 'tutup', 'botol', 'buka', 'isi', 'habis', 'disalahin', 'kecewa', 'pokok']"
84,pesanan datang tidak sesuai pesan perfect divine combo yg datang miraculous dark spot dilihat dari harga sudah jelas selisihnya serum ysb konfirmasi via chat disuruh menunggu terus akhirnya tidak bisa diretur karena shipping label blur padahal waktu sampai di tempat saya ya sudah blur seperti itu sayangnya tidak sempat buat video unboxing karena ini sudah pesanan ke dan setiap saya pesan sebelumnya tidak pernah ada kesalahan padahal setiap pesan selalu dalam jumlah yg tidak sedikit tolong lebih hati hati lg dan jika syarat retur adalah shipping label yg jelas tingkatkan kualitas shipping label kalian agar bisa saat sampai ke pelanggan tidak blur dan dibuat database agar bisa mengecek pesanan yg sudah dikirimkan ke pelanggan apa saja sudah saatnya ganti ke produk yg after sales servicenya lebih baik semoga ulasan saya tidak dihapus,pesanan datang tidak sesuai pesan perfect divine combo yang datang miraculous dark spot dilihat dari harga sudah jelas selisihnya serum ysb konfirmasi via chat disuruh menunggu terus akhirnya tidak bisa diretur karena shipping label blur padahal waktu sampai di tempat saya ya sudah blur seperti itu sayangnya tidak sempat buat video unboxing karena ini sudah pesanan ke dan setiap saya pesan sebelumnya tidak pernah ada kesalahan padahal setiap pesan selalu dalam jumlah yang tidak sedikit tolong lebih hati hati lagi dan jika syarat retur adalah shipping label yang jelas tingkatkan kualitas shipping label kalian agar bisa saat sampai ke pelanggan tidak blur dan dibuat database agar bisa mengecek pesanan yang sudah dikirimkan ke pelanggan apa saja sudah saatnya ganti ke produk yang after sales servicenya lebih baik semoga ulasan saya tidak dihapus,"['pesanan', 'datang', 'tidak', 'sesuai', 'pesan', 'perfect', 'divine', 'combo', 'yang', 'datang', 'miraculous', 'dark', 'spot', 'dilihat', 'dari', 'harga', 'sudah', 'jelas', 'selisihnya', 'serum', 'ysb', 'konfirmasi', 'via', 'chat', 'disuruh', 'menunggu', 'terus', 'akhirnya', 'tidak', 'bisa', 'diretur', 'karena', 'shipping', 'label', 'blur', 'padahal', 'waktu', 'sampai', 'di', 'tempat', 'saya', 'ya', 'sudah', 'blur', 'seperti', 'itu', 'sayangnya', 'tidak', 'sempat', 'buat', 'video', 'unboxing', 'karena', 'ini', 'sudah', 'pesanan', 'ke', 'dan', 'setiap', 'saya', 'pesan', 'sebelumnya', 'tidak', 'pernah', 'ada', 'kesalahan', 'padahal', 'setiap', 'pesan', 'selalu', 'dalam', 'jumlah', 'yang', 'tidak', 'sedikit', 'tolong', 'lebih', 'hati', 'hati', 'lagi', 'dan', 'jika', 'syarat', 'retur', 'adalah', 'shipping', 'label', 'yang', 'jelas', 'tingkatkan', 'kualitas', 'shipping', 'label', 'kalian', 'agar', 'bisa', 'saat', 'sampai', 'ke', 'pelanggan', 'tidak', 'blur', 'dan', 'dibuat', 'database', 'agar', 'bisa', 'mengecek', 'pesanan', 'yang', 'sudah', 'dikirimkan', 'ke', 'pelanggan', 'apa', 'saja', 'sudah', 'saatnya', 'ganti', 'ke', 'produk', 'yang', 'after', 'sales', 'servicenya', 'lebih', 'baik', 'semoga', 'ulasan', 'saya', 'tidak', 'dihapus']","['pesanan', 'sesuai', 'pesan', 'perfect', 'divine', 'combo', 'miraculous', 'dark', 'spot', 'harga', 'selisihnya', 'serum', 'ysb', 'konfirmasi', 'via', 'chat', 'disuruh', 'menunggu', 'diretur', 'shipping', 'label', 'blur', 'ya', 'blur', 'sayangnya', 'video', 'unboxing', 'pesanan', 'pesan', 'kesalahan', 'pesan', 'tolong', 'hati', 'hati', 'syarat', 'retur', 'shipping', 'label', 'tingkatkan', 'kualitas', 'shipping', 'label', 'pelanggan', 'blur', 'database', 'mengecek', 'pesanan', 'dikirimkan', 'pelanggan', 'ganti', 'produk', 'after', 'sales', 'servicenya', 'semoga', 'ulasan', 'dihapus']","['pesan', 'sesuai', 'pesan', 'perfect', 'divine', 'combo', 'miraculous', 'dark', 'spot', 'harga', 'selisih', 'serum', 'ysb', 'konfirmasi', 'via', 'chat', 'suruh', 'tunggu', 'retur', 'shipping', 'label', 'blur', 'ya', 'blur', 'sayang', 'video', 'unboxing', 'pesan', 'pesan', 'salah', 'pesan', 'tolong', 'hati', 'hati', 'syarat', 'retur', 'shipping', 'label', 'tingkat', 'kualitas', 'shipping', 'label', 'langgan', 'blur', 'database', 'ecek', 'pesan', 'kirim', 'langgan', 'ganti', 'produk', 'after', 'sales', 'servicenya', 'moga', 'ulas', 'hapus']"
85,pas datang cream nya warna nya bukan putih tp coklat setelah beberapa  jelaskan kasih histori sampai disuruh isi data baru di kirim kurir untuk pick up skrg lg menunggu gmn apakah ada pergantian krn blm dikabarin sama sekali entah krn cream nya clearance apa gmn kecewa aja krn memang butuh banget,pas datang cream nya warna nya bukan putih tapi coklat setelah beberapa  jelaskan kasih histori sampai disuruh isi data baru di kirim kurir untuk pick up sekarang lagi menunggu bagaimana apakah ada pergantian karena belum dikabarin sama sekali entah karena cream nya clearance apa bagaimana kecewa saja karena memang butuh banget,"['pas', 'datang', 'cream', 'nya', 'warna', 'nya', 'bukan', 'putih', 'tapi', 'coklat', 'setelah', 'beberapa', 'jelaskan', 'kasih', 'histori', 'sampai', 'disuruh', 'isi', 'data', 'baru', 'di', 'kirim', 'kurir', 'untuk', 'pick', 'up', 'sekarang', 'lagi', 'menunggu', 'bagaimana', 'apakah', 'ada', 'pergantian', 'karena', 'belum', 'dikabarin', 'sama', 'sekali', 'entah', 'karena', 'cream', 'nya', 'clearance', 'apa', 'bagaimana', 'kecewa', 'saja', 'karena', 'memang', 'butuh', 'banget']","['pas', 'cream', 'nya', 'warna', 'nya', 'putih', 'coklat', 'kasih', 'histori', 'disuruh', 'isi', 'data', 'kirim', 'kurir', 'pick', 'up', 'menunggu', 'pergantian', 'dikabarin', 'cream', 'nya', 'clearance', 'kecewa', 'butuh', 'banget']","['pas', 'cream', 'nya', 'warna', 'nya', 'putih', 'coklat', 'kasih', 'histori', 'suruh', 'isi', 'data', 'kirim', 'kurir', 'pick', 'up', 'tunggu', 'ganti', 'dikabarin', 'cream', 'nya', 'clearance', 'kecewa', 'butuh', 'banget']"
86,kemasan tidak aman tp barangnya kaca semua pecah dimana,kemasan tidak aman tapi barangnya kaca semua pecah dimana,"['kemasan', 'tidak', 'aman', 'tapi', 'barangnya', 'kaca', 'semua', 'pecah', 'dimana']","['kemasan', 'aman', 'barangnya', 'kaca', 'pecah', 'dimana']","['kemas', 'aman', 'barang', 'kaca', 'pecah', 'mana']"
87,baru kali ini beli barang expirednya deket banget kecewa banget,baru kali ini beli barang expirednya dekat banget kecewa banget,"['baru', 'kali', 'ini', 'beli', 'barang', 'expirednya', 'dekat', 'banget', 'kecewa', 'banget']","['kali', 'beli', 'barang', 'expirednya', 'banget', 'kecewa', 'banget']","['kali', 'beli', 'barang', 'expirednya', 'banget', 'kecewa', 'banget']"
88,barang sudah mau exp,barang sudah mau exp,"['barang', 'sudah', 'mau', 'exp']","['barang', 'exp']","['barang', 'exp']"
89,pengiriman lama exp nya ga sampai bln sedangkan skincare pakai nya kan lama padahal official store,pengiriman lama exp nya enggak sampai bulan sedangkan skincare pakai nya kan lama padahal official store,"['pengiriman', 'lama', 'exp', 'nya', 'enggak', 'sampai', 'bulan', 'sedangkan', 'skincare', 'pakai', 'nya', 'kan', 'lama', 'padahal', 'official', 'store']","['pengiriman', 'exp', 'nya', 'skincare', 'pakai', 'nya', 'official', 'store']","['kirim', 'exp', 'nya', 'skincare', 'pakai', 'nya', 'official', 'store']"
90,barang nya udh lama saya buka tapi blm dikeluarin dri kotaknya dan baru kali ini beli tapi kualitasnya kyk muntahan org bau dan lengket kental bgtt padahl yg sebelum nya gk gini kalau kalian bilang boong atau menjatuhkan saya gk akan berhenti pake skincare ini cuman baru kali ini dapat yang zong banget dari warna juga udh beda tulisan expired beda dri botol lain bener kyk di oplos boleh ya dilihat video nya botol pertama itu yg saya beli botol kedua itu yg udh lama saya beli juga so gimana ini kocakkk,barang nya sudah lama saya buka tapi belum dikeluarin dari kotaknya dan baru kali ini beli tapi kualitasnya kayak muntahan orang bau dan lengket kental banget padahal yang sebelum nya enggak begini kalau kalian bilang bohong atau menjatuhkan saya enggak akan berhenti pakai skincare ini cuman baru kali ini dapat yang zong banget dari warna juga sudah beda tulisan expired beda dari botol lain benar kayak di oplos boleh ya dilihat video nya botol pertama itu yang saya beli botol kedua itu yang sudah lama saya beli juga so bagaimana ini kocak,"['barang', 'nya', 'sudah', 'lama', 'saya', 'buka', 'tapi', 'belum', 'dikeluarin', 'dari', 'kotaknya', 'dan', 'baru', 'kali', 'ini', 'beli', 'tapi', 'kualitasnya', 'kayak', 'muntahan', 'orang', 'bau', 'dan', 'lengket', 'kental', 'banget', 'padahal', 'yang', 'sebelum', 'nya', 'enggak', 'begini', 'kalau', 'kalian', 'bilang', 'bohong', 'atau', 'menjatuhkan', 'saya', 'enggak', 'akan', 'berhenti', 'pakai', 'skincare', 'ini', 'cuman', 'baru', 'kali', 'ini', 'dapat', 'yang', 'zong', 'banget', 'dari', 'warna', 'juga', 'sudah', 'beda', 'tulisan', 'expired', 'beda', 'dari', 'botol', 'lain', 'benar', 'kayak', 'di', 'oplos', 'boleh', 'ya', 'dilihat', 'video', 'nya', 'botol', 'pertama', 'itu', 'yang', 'saya', 'beli', 'botol', 'kedua', 'itu', 'yang', 'sudah', 'lama', 'saya', 'beli', 'juga', 'so', 'bagaimana', 'ini', 'kocak']","['barang', 'nya', 'buka', 'dikeluarin', 'kotaknya', 'kali', 'beli', 'kualitasnya', 'kayak', 'muntahan', 'orang', 'bau', 'lengket', 'kental', 'banget', 'nya', 'bilang', 'bohong', 'menjatuhkan', 'berhenti', 'pakai', 'skincare', 'cuman', 'kali', 'zong', 'banget', 'warna', 'beda', 'tulisan', 'expired', 'beda', 'botol', 'kayak', 'oplos', 'ya', 'video', 'nya', 'botol', 'beli', 'botol', 'beli', 'so', 'kocak']","['barang', 'nya', 'buka', 'dikeluarin', 'kotak', 'kali', 'beli', 'kualitas', 'kayak', 'muntah', 'orang', 'bau', 'lengket', 'kental', 'banget', 'nya', 'bilang', 'bohong', 'jatuh', 'henti', 'pakai', 'skincare', 'cuman', 'kali', 'zong', 'banget', 'warna', 'beda', 'tulis', 'expired', 'beda', 'botol', 'kayak', 'oplos', 'ya', 'video', 'nya', 'botol', 'beli', 'botol', 'beli', 'so', 'kocak']"
91,barang kurang kirim pcs dah biasa beli dj sini gak pernah kurang kirim cmn  ini aja sialnya aku buka setelah transaksi selesai dan gak di videoin gak tau hrs komplain ke mana merasa sangat di rugikan,barang kurang kirim pcs deh biasa beli dj sini enggak pernah kurang kirim cuman  ini saja sialnya aku buka setelah transaksi selesai dan enggak di videoin enggak tau harus komplain ke mana merasa sangat di rugikan,"['barang', 'kurang', 'kirim', 'pcs', 'deh', 'biasa', 'beli', 'dj', 'sini', 'enggak', 'pernah', 'kurang', 'kirim', 'cuman', 'ini', 'saja', 'sialnya', 'aku', 'buka', 'setelah', 'transaksi', 'selesai', 'dan', 'enggak', 'di', 'videoin', 'enggak', 'tau', 'harus', 'komplain', 'ke', 'mana', 'merasa', 'sangat', 'di', 'rugikan']","['barang', 'kirim', 'pcs', 'deh', 'beli', 'dj', 'kirim', 'cuman', 'sialnya', 'buka', 'transaksi', 'selesai', 'videoin', 'tau', 'komplain', 'rugikan']","['barang', 'kirim', 'pcs', 'deh', 'beli', 'dj', 'kirim', 'cuman', 'sial', 'buka', 'transaksi', 'selesai', 'videoin', 'tau', 'komplain', 'rugi']"
