,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
47,udah beberapa tahun pake emang cocok karena ga white cast gitu nyaman ringan juga thanks seller tipe kulitku kombinasi,sudah beberapa tahun pakai memang cocok karena enggak white cast begitu nyaman ringan juga thanks seller tipe kulitku kombinasi,"['sudah', 'beberapa', 'tahun', 'pakai', 'memang', 'cocok', 'karena', 'enggak', 'white', 'cast', 'begitu', 'nyaman', 'ringan', 'juga', 'thanks', 'seller', 'tipe', 'kulitku', 'kombinasi']","['beberapa', 'tahun', 'pakai', 'memang', 'cocok', 'enggak', 'white', 'cast', 'nyaman', 'ringan', 'thanks', 'seller', 'tipe', 'kulitku', 'kombinasi']","['beberapa', 'tahun', 'pakai', 'memang', 'cocok', 'enggak', 'white', 'cast', 'nyaman', 'ringan', 'thanks', 'seller', 'tipe', 'kulit', 'kombinasi']"
48,warnanya cantik bangettt,warnanya cantik banget,"['warnanya', 'cantik', 'banget']","['warnanya', 'cantik', 'banget']","['warna', 'cantik', 'banget']"
49,cocok di tipe kulitku kombinasi,cocok di tipe kulitku kombinasi,"['cocok', 'di', 'tipe', 'kulitku', 'kombinasi']","['cocok', 'tipe', 'kulitku', 'kombinasi']","['cocok', 'tipe', 'kulit', 'kombinasi']"
50,cocok sama yg satu ini,cocok sama yang satu ini,"['cocok', 'sama', 'yang', 'satu', 'ini']","['cocok', 'sama', 'satu']","['cocok', 'sama', 'satu']"
51,mantap barang sesuai,mantap barang sesuai,"['mantap', 'barang', 'sesuai']","['mantap', 'barang', 'sesuai']","['mantap', 'barang', 'sesuai']"
52,produk oke,produk oke,"['produk', 'oke']","['produk', 'oke']","['produk', 'oke']"
53,tipe kulitku kering,tipe kulitku kering,"['tipe', 'kulitku', 'kering']","['tipe', 'kulitku', 'kering']","['tipe', 'kulit', 'kering']"
54,pengepakan bagus sampai dg selamat respon cepat,pengepakan bagus sampai dengan selamat respon cepat,"['pengepakan', 'bagus', 'sampai', 'dengan', 'selamat', 'respon', 'cepat']","['pengepakan', 'bagus', 'selamat', 'respon', 'cepat']","['epak', 'bagus', 'selamat', 'respon', 'cepat']"
55,terimakasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']","['terima', 'kasih']"
56,tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'jerawat', 'masalah', 'kulit', 'pori', 'besar']"
57,puas banget langganan disini,puas banget langganan disini,"['puas', 'banget', 'langganan', 'disini']","['puas', 'banget', 'langganan', 'disini']","['puas', 'banget', 'langgan', 'sini']"
58,selalu puas belanja disini recommended seller banget,selalu puas belanja disini recommended seller banget,"['selalu', 'puas', 'belanja', 'disini', 'recommended', 'seller', 'banget']","['selalu', 'puas', 'belanja', 'disini', 'recommended', 'seller', 'banget']","['selalu', 'puas', 'belanja', 'sini', 'recommended', 'seller', 'banget']"
59,ringan dibibir pas sudah kering ngeset  bibir,ringan dibibir pas sudah kering ngeset  bibir,"['ringan', 'dibibir', 'pas', 'sudah', 'kering', 'ngeset', 'bibir']","['ringan', 'dibibir', 'pas', 'kering', 'ngeset', 'bibir']","['ringan', 'bibir', 'pas', 'kering', 'ngeset', 'bibir']"
60,tipe kulitku berminyak tipe kulitku kering tipe kulitku kombinasi tipe kulitku normal tipe kulitku sensitif masalah kulitku jerawat masalah kulitku kerutan masalah kulitku pori besar,tipe kulitku berminyak tipe kulitku kering tipe kulitku kombinasi tipe kulitku normal tipe kulitku sensitif masalah kulitku jerawat masalah kulitku kerutan masalah kulitku pori besar,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kering', 'tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'sensitif', 'masalah', 'kulit', 'jerawat', 'masalah', 'kulit', 'kerut', 'masalah', 'kulit', 'pori', 'besar']"
61,ceept bangett nyampenya belinya pake voucher beli lokal dapet cashback gopay lagii sudah favorit banget sunscreen azarine ini,ceept banget sampainya belinya pakai voucher beli lokal dapat cashback gopay lagi sudah favorit banget sunscreen azarine ini,"['ceept', 'banget', 'sampainya', 'belinya', 'pakai', 'voucher', 'beli', 'lokal', 'dapat', 'cashback', 'gopay', 'lagi', 'sudah', 'favorit', 'banget', 'sunscreen', 'azarine', 'ini']","['ceept', 'banget', 'sampainya', 'belinya', 'pakai', 'voucher', 'beli', 'lokal', 'cashback', 'gopay', 'favorit', 'banget', 'sunscreen', 'azarine']","['ceept', 'banget', 'sampai', 'beli', 'pakai', 'voucher', 'beli', 'lokal', 'cashback', 'gopay', 'favorit', 'banget', 'sunscreen', 'azarine']"
62,barang sesuai deskripsi pengiriman cepat,barang sesuai deskripsi pengiriman cepat,"['barang', 'sesuai', 'deskripsi', 'pengiriman', 'cepat']","['barang', 'sesuai', 'deskripsi', 'pengiriman', 'cepat']","['barang', 'sesuai', 'deskripsi', 'kirim', 'cepat']"
63,good good udh koleksi semua varian nyaa suka semuaaa,good good sudah koleksi semua varian nya suka semua,"['good', 'good', 'sudah', 'koleksi', 'semua', 'varian', 'nya', 'suka', 'semua']","['good', 'good', 'koleksi', 'semua', 'varian', 'nya', 'suka', 'semua']","['good', 'good', 'koleksi', 'semua', 'varian', 'nya', 'suka', 'semua']"
64,lembab banget warnany juga bagus cocok untuk diombre atau dipake satuan yang cream puff kalau dipake satuan lama bakal tinted agak pinkish dan jadi kaya warna bibir natural baguss bgt tapi sebelum pake makser harus dibiarin bener ngeset dulu biar gak terlalu banyak transfer kemana overall sangat puas sama produknya,lembab banget warnanya juga bagus cocok untuk diombre atau dipakai satuan yang cream puff kalau dipakai satuan lama bakal tinted agak pinkish dan jadi kayak warna bibir natural bagus banget tapi sebelum pakai makser harus dibiarkan benar ngeset dulu biar enggak terlalu banyak transfer kemana overall sangat puas sama produknya,"['lembab', 'banget', 'warnanya', 'juga', 'bagus', 'cocok', 'untuk', 'diombre', 'atau', 'dipakai', 'satuan', 'yang', 'cream', 'puff', 'kalau', 'dipakai', 'satuan', 'lama', 'bakal', 'tinted', 'agak', 'pinkish', 'dan', 'jadi', 'kayak', 'warna', 'bibir', 'natural', 'bagus', 'banget', 'tapi', 'sebelum', 'pakai', 'makser', 'harus', 'dibiarkan', 'benar', 'ngeset', 'dulu', 'biar', 'enggak', 'terlalu', 'banyak', 'transfer', 'kemana', 'overall', 'sangat', 'puas', 'sama', 'produknya']","['lembab', 'banget', 'warnanya', 'bagus', 'cocok', 'diombre', 'dipakai', 'satuan', 'cream', 'puff', 'kalau', 'dipakai', 'satuan', 'lama', 'bakal', 'tinted', 'pinkish', 'jadi', 'kayak', 'warna', 'bibir', 'natural', 'bagus', 'banget', 'pakai', 'makser', 'dibiarkan', 'benar', 'ngeset', 'dulu', 'biar', 'enggak', 'terlalu', 'banyak', 'transfer', 'overall', 'sangat', 'puas', 'sama', 'produknya']","['lembab', 'banget', 'warna', 'bagus', 'cocok', 'diombre', 'pakai', 'satu', 'cream', 'puff', 'kalau', 'pakai', 'satu', 'lama', 'bakal', 'tinted', 'pinkish', 'jadi', 'kayak', 'warna', 'bibir', 'natural', 'bagus', 'banget', 'pakai', 'makser', 'biar', 'benar', 'ngeset', 'dulu', 'biar', 'enggak', 'terlalu', 'banyak', 'transfer', 'overall', 'sangat', 'puas', 'sama', 'produk']"
65,terima kasih banyak overall great sesuai ekspektasi keep up the good work,terima kasih banyak overall great sesuai ekspektasi keep up the good work,"['terima', 'kasih', 'banyak', 'overall', 'great', 'sesuai', 'ekspektasi', 'keep', 'up', 'the', 'good', 'work']","['terima', 'kasih', 'banyak', 'overall', 'great', 'sesuai', 'ekspektasi', 'keep', 'up', 'the', 'good', 'work']","['terima', 'kasih', 'banyak', 'overall', 'great', 'sesuai', 'ekspektasi', 'keep', 'up', 'the', 'good', 'work']"
66,cocok sama serumnya skrg mau nyobain bundle ini biar bisa cobain ssnya jggg murah bgt ini jadinya,cocok sama serumnya sekarang mau mencoba bundle ini biar bisa mencoba ssnya juga murah banget ini jadinya,"['cocok', 'sama', 'serumnya', 'sekarang', 'mau', 'mencoba', 'bundle', 'ini', 'biar', 'bisa', 'mencoba', 'ssnya', 'juga', 'murah', 'banget', 'ini', 'jadinya']","['cocok', 'sama', 'serumnya', 'sekarang', 'mau', 'mencoba', 'bundle', 'biar', 'mencoba', 'ssnya', 'murah', 'banget', 'jadinya']","['cocok', 'sama', 'serum', 'sekarang', 'mau', 'coba', 'bundle', 'biar', 'coba', 'ssnya', 'murah', 'banget', 'jadi']"
67,tipe kulitku kombinasi masalah kulitku kerutan,tipe kulitku kombinasi masalah kulitku kerutan,"['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan']","['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan']","['tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'kerut']"
68,entah udah berapa kali repurchase azarine hydramax  ini sesuka ituuu terima kasih azarine udah nyiptain produk iniii butuh ukuran liter,entah sudah berapa kali repurchase azarine hydramax  ini sesuka itu terima kasih azarine sudah nyiptain produk ini butuh ukuran liter,"['entah', 'sudah', 'berapa', 'kali', 'repurchase', 'azarine', 'hydramax', 'ini', 'sesuka', 'itu', 'terima', 'kasih', 'azarine', 'sudah', 'nyiptain', 'produk', 'ini', 'butuh', 'ukuran', 'liter']","['entah', 'berapa', 'kali', 'repurchase', 'azarine', 'hydramax', 'sesuka', 'terima', 'kasih', 'azarine', 'nyiptain', 'produk', 'butuh', 'ukuran', 'liter']","['entah', 'berapa', 'kali', 'repurchase', 'azarine', 'hydramax', 'suka', 'terima', 'kasih', 'azarine', 'nyiptain', 'produk', 'butuh', 'ukur', 'liter']"
69,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']"
70,good product,good product,"['good', 'product']","['good', 'product']","['good', 'product']"
71,tipe kulitku berminyak tipe kulitku kombinasi tipe kulitku sensitif,tipe kulitku berminyak tipe kulitku kombinasi tipe kulitku sensitif,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif']"
72,tipe kulitku sensitif tipe kulitku kering belum terlalu kelihatan efeknya sudah habis botol,tipe kulitku sensitif tipe kulitku kering belum terlalu kelihatan efeknya sudah habis botol,"['tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kering', 'belum', 'terlalu', 'kelihatan', 'efeknya', 'sudah', 'habis', 'botol']","['tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kering', 'terlalu', 'kelihatan', 'efeknya', 'habis', 'botol']","['tipe', 'kulit', 'sensitif', 'tipe', 'kulit', 'kering', 'terlalu', 'lihat', 'efek', 'habis', 'botol']"
73,buat yang bingun pilih mana kulit sawo matang cenderung kulit warm olive tone cobain combo rusberry muffin mantul bgt muka jadi cerah buat ombre jg oke banget tapi ga cocok dipake sendiri masih bisa nego pake sendiri,buat yang bingung pilih mana kulit sawo matang cenderung kulit warm olive tone mencoba combo rusberry muffin mantul banget muka jadi cerah buat ombre juga oke banget tapi enggak cocok dipakai sendiri masih bisa nego pakai sendiri,"['buat', 'yang', 'bingung', 'pilih', 'mana', 'kulit', 'sawo', 'matang', 'cenderung', 'kulit', 'warm', 'olive', 'tone', 'mencoba', 'combo', 'rusberry', 'muffin', 'mantul', 'banget', 'muka', 'jadi', 'cerah', 'buat', 'ombre', 'juga', 'oke', 'banget', 'tapi', 'enggak', 'cocok', 'dipakai', 'sendiri', 'masih', 'bisa', 'nego', 'pakai', 'sendiri']","['buat', 'bingung', 'pilih', 'mana', 'kulit', 'sawo', 'matang', 'cenderung', 'kulit', 'warm', 'olive', 'tone', 'mencoba', 'combo', 'rusberry', 'muffin', 'mantul', 'banget', 'muka', 'jadi', 'cerah', 'buat', 'ombre', 'oke', 'banget', 'enggak', 'cocok', 'dipakai', 'sendiri', 'nego', 'pakai', 'sendiri']","['buat', 'bingung', 'pilih', 'mana', 'kulit', 'sawo', 'matang', 'cenderung', 'kulit', 'warm', 'olive', 'tone', 'coba', 'combo', 'rusberry', 'muffin', 'mantul', 'banget', 'muka', 'jadi', 'cerah', 'buat', 'ombre', 'oke', 'banget', 'enggak', 'cocok', 'pakai', 'sendiri', 'nego', 'pakai', 'sendiri']"
74,shade ini warna nya bagus cocok buat anak muda ga gampang ilang wangi packaging nya lucu harga affordable,shade ini warna nya bagus cocok buat anak muda enggak gampang hilang wangi packaging nya lucu harga affordable,"['shade', 'ini', 'warna', 'nya', 'bagus', 'cocok', 'buat', 'anak', 'muda', 'enggak', 'gampang', 'hilang', 'wangi', 'packaging', 'nya', 'lucu', 'harga', 'affordable']","['shade', 'warna', 'nya', 'bagus', 'cocok', 'buat', 'anak', 'muda', 'enggak', 'gampang', 'hilang', 'wangi', 'packaging', 'nya', 'lucu', 'harga', 'affordable']","['shade', 'warna', 'nya', 'bagus', 'cocok', 'buat', 'anak', 'muda', 'enggak', 'gampang', 'hilang', 'wangi', 'packaging', 'nya', 'lucu', 'harga', 'affordable']"
75,tipe kulitku kering masalah kulitku pori besar,tipe kulitku kering masalah kulitku pori besar,"['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'kering', 'masalah', 'kulit', 'pori', 'besar']"
76,tipe kulitku berminyak tipe kulitku normal tipe kulitku sensitif,tipe kulitku berminyak tipe kulitku normal tipe kulitku sensitif,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'sensitif']"
77,bagus banget dan terjangkau toplahyyyu amin untuk,bagus banget dan terjangkau toplahyyyu amin untuk,"['bagus', 'banget', 'dan', 'terjangkau', 'toplahyyyu', 'amin', 'untuk']","['bagus', 'banget', 'terjangkau', 'toplahyyyu', 'amin']","['bagus', 'banget', 'jangkau', 'toplahyyyu', 'amin']"
78,serum di bungkus bubble wrap rapi kemarin dah coba serum ini cocok di kulit aku yang berminyak,serum di bungkus bubble wrap rapi kemarin deh coba serum ini cocok di kulit aku yang berminyak,"['serum', 'di', 'bungkus', 'bubble', 'wrap', 'rapi', 'kemarin', 'deh', 'coba', 'serum', 'ini', 'cocok', 'di', 'kulit', 'aku', 'yang', 'berminyak']","['serum', 'bungkus', 'bubble', 'wrap', 'rapi', 'kemarin', 'deh', 'coba', 'serum', 'cocok', 'kulit', 'aku', 'berminyak']","['serum', 'bungkus', 'bubble', 'wrap', 'rapi', 'kemarin', 'deh', 'coba', 'serum', 'cocok', 'kulit', 'aku', 'minyak']"
79,belum di coba tapi packing aman,belum di coba tapi packing aman,"['belum', 'di', 'coba', 'tapi', 'packing', 'aman']","['coba', 'packing', 'aman']","['coba', 'packing', 'aman']"
80,masalah kulitku jerawat,masalah kulitku jerawat,"['masalah', 'kulitku', 'jerawat']","['masalah', 'kulitku', 'jerawat']","['masalah', 'kulit', 'jerawat']"
81,tipe kulitku kering tipe kulitku berminyak masalah kulitku jerawat tipe kulitku normal tipe kulitku kombinasi masalah kulitku kerutan tipe kulitku sensitif masalah kulitku pori besar,tipe kulitku kering tipe kulitku berminyak masalah kulitku jerawat tipe kulitku normal tipe kulitku kombinasi masalah kulitku kerutan tipe kulitku sensitif masalah kulitku pori besar,"['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'kering', 'tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'jerawat', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'kerut', 'tipe', 'kulit', 'sensitif', 'masalah', 'kulit', 'pori', 'besar']"
82,udah beli fw azarine hampir setengah tahunan cocok dimuka ku yg oily pengiriman standard dan dapet murah bgt cuma ribu woilaah mantep bgt tokped sering sering kasi promo gedean danbocher juga ,sudah beli face wash azarine hampir setengah tahunan cocok dimuka ku yang oily pengiriman standard dan dapat murah banget cuma ribu woilaah mantap banget tokped sering sering kasih promo gedean danbocher juga ,"['sudah', 'beli', 'face', 'wash', 'azarine', 'hampir', 'setengah', 'tahunan', 'cocok', 'dimuka', 'ku', 'yang', 'oily', 'pengiriman', 'standard', 'dan', 'dapat', 'murah', 'banget', 'cuma', 'ribu', 'woilaah', 'mantap', 'banget', 'tokped', 'sering', 'sering', 'kasih', 'promo', 'gedean', 'danbocher', 'juga']","['beli', 'face', 'wash', 'azarine', 'hampir', 'setengah', 'tahunan', 'cocok', 'dimuka', 'ku', 'oily', 'pengiriman', 'standard', 'murah', 'banget', 'cuma', 'ribu', 'woilaah', 'mantap', 'banget', 'tokped', 'sering', 'sering', 'kasih', 'promo', 'gedean', 'danbocher']","['beli', 'face', 'wash', 'azarine', 'hampir', 'tengah', 'tahun', 'cocok', 'muka', 'ku', 'oily', 'kirim', 'standard', 'murah', 'banget', 'cuma', 'ribu', 'woilaah', 'mantap', 'banget', 'tokped', 'sering', 'sering', 'kasih', 'promo', 'gede', 'danbocher']"
83,baru nyoba dan warna sesuai ekspektasi,baru mencoba dan warna sesuai ekspektasi,"['baru', 'mencoba', 'dan', 'warna', 'sesuai', 'ekspektasi']","['baru', 'mencoba', 'warna', 'sesuai', 'ekspektasi']","['baru', 'coba', 'warna', 'sesuai', 'ekspektasi']"
84,favorite,favorite,['favorite'],['favorite'],['favorite']
85,terima kasih barang sampe dengan selamat dan tepat waktu bgt sering sering diskonannya karena aku cocok bgt pake ini jadi bakalan beli terus,terima kasih barang sampai dengan selamat dan tepat waktu banget sering sering diskonannya karena aku cocok banget pakai ini jadi bakalan beli terus,"['terima', 'kasih', 'barang', 'sampai', 'dengan', 'selamat', 'dan', 'tepat', 'waktu', 'banget', 'sering', 'sering', 'diskonannya', 'karena', 'aku', 'cocok', 'banget', 'pakai', 'ini', 'jadi', 'bakalan', 'beli', 'terus']","['terima', 'kasih', 'barang', 'selamat', 'tepat', 'waktu', 'banget', 'sering', 'sering', 'diskonannya', 'aku', 'cocok', 'banget', 'pakai', 'jadi', 'bakalan', 'beli', 'terus']","['terima', 'kasih', 'barang', 'selamat', 'tepat', 'waktu', 'banget', 'sering', 'sering', 'diskon', 'aku', 'cocok', 'banget', 'pakai', 'jadi', 'bakal', 'beli', 'terus']"
86,mantabbb,mantap,['mantap'],['mantap'],['mantap']
87,bagus sih produknya cocok cuma sedikit kecewa packagingnya kurang aman gak ada bublewrapnya padahal perjalanan jauh dari sidoarjo sampe jakarta,bagus sih produknya cocok cuma sedikit kecewa packagingnya kurang aman enggak ada bublewrapnya padahal perjalanan jauh dari sidoarjo sampai jakarta,"['bagus', 'sih', 'produknya', 'cocok', 'cuma', 'sedikit', 'kecewa', 'packagingnya', 'kurang', 'aman', 'enggak', 'ada', 'bublewrapnya', 'padahal', 'perjalanan', 'jauh', 'dari', 'sidoarjo', 'sampai', 'jakarta']","['bagus', 'sih', 'produknya', 'cocok', 'cuma', 'sedikit', 'kecewa', 'packagingnya', 'kurang', 'aman', 'enggak', 'bublewrapnya', 'padahal', 'perjalanan', 'jauh', 'sidoarjo', 'jakarta']","['bagus', 'sih', 'produk', 'cocok', 'cuma', 'sedikit', 'kecewa', 'packagingnya', 'kurang', 'aman', 'enggak', 'bublewrapnya', 'padahal', 'jalan', 'jauh', 'sidoarjo', 'jakarta']"
88,pengirimannya pake sicepat tapi sangat lambat  udh ada  gudang tgl baru diantar ke rmh tgl sayang banget ga sesuai nama,pengirimannya pakai sicepat tapi sangat lambat  sudah ada  gudang tanggal baru diantar ke rumah tanggal sayang banget enggak sesuai nama,"['pengirimannya', 'pakai', 'sicepat', 'tapi', 'sangat', 'lambat', 'sudah', 'ada', 'gudang', 'tanggal', 'baru', 'diantar', 'ke', 'rumah', 'tanggal', 'sayang', 'banget', 'enggak', 'sesuai', 'nama']","['pengirimannya', 'pakai', 'sicepat', 'sangat', 'lambat', 'gudang', 'tanggal', 'baru', 'diantar', 'rumah', 'tanggal', 'sayang', 'banget', 'enggak', 'sesuai', 'nama']","['kirim', 'pakai', 'sicepat', 'sangat', 'lambat', 'gudang', 'tanggal', 'baru', 'antar', 'rumah', 'tanggal', 'sayang', 'banget', 'enggak', 'sesuai', 'nama']"
89,paket diterima dengan keadaan baik,paket diterima dengan keadaan baik,"['paket', 'diterima', 'dengan', 'keadaan', 'baik']","['paket', 'diterima', 'keadaan', 'baik']","['paket', 'terima', 'ada', 'baik']"
90,baru pertama pakai semoga cocok yah min tipe kulitku berminyak tipe kulitku kombinasi,baru pertama pakai semoga cocok ya min tipe kulitku berminyak tipe kulitku kombinasi,"['baru', 'pertama', 'pakai', 'semoga', 'cocok', 'ya', 'min', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi']","['baru', 'pertama', 'pakai', 'semoga', 'cocok', 'min', 'tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi']","['baru', 'pertama', 'pakai', 'moga', 'cocok', 'min', 'tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi']"
91,fast respon,fast respon,"['fast', 'respon']","['fast', 'respon']","['fast', 'respon']"
92,okeeeeeeeee,oke,['oke'],['oke'],['oke']
93,niceeeee,nice,['nice'],['nice'],['nice']
94,worth the price pcs dapat harga  cashback ,worth the price pcs dapat harga  cashback ,"['worth', 'the', 'price', 'pcs', 'dapat', 'harga', 'cashback']","['worth', 'the', 'price', 'pcs', 'harga', 'cashback']","['worth', 'the', 'price', 'pcs', 'harga', 'cashback']"
95,thx ya,thanks ya,"['thanks', 'ya']",['thanks'],['thanks']
96,tipe kulitku berminyak masalah kulitku pori besar,tipe kulitku berminyak masalah kulitku pori besar,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'pori', 'besar']"
97,packing aman banget semoga cocok,packing aman banget semoga cocok,"['packing', 'aman', 'banget', 'semoga', 'cocok']","['packing', 'aman', 'banget', 'semoga', 'cocok']","['packing', 'aman', 'banget', 'moga', 'cocok']"
98,alhamdulillah aku cocok pakai azarine kulit wajah ku perlahan teratasi dgn azarine thanks azarine,alhamdulillah aku cocok pakai azarine kulit wajah ku perlahan teratasi dengan azarine thanks azarine,"['alhamdulillah', 'aku', 'cocok', 'pakai', 'azarine', 'kulit', 'wajah', 'ku', 'perlahan', 'teratasi', 'dengan', 'azarine', 'thanks', 'azarine']","['alhamdulillah', 'aku', 'cocok', 'pakai', 'azarine', 'kulit', 'wajah', 'ku', 'perlahan', 'teratasi', 'azarine', 'thanks', 'azarine']","['alhamdulillah', 'aku', 'cocok', 'pakai', 'azarine', 'kulit', 'wajah', 'ku', 'perlahan', 'atas', 'azarine', 'thanks', 'azarine']"
