,Review,Review_norm,review_tokens
330,baru nyoba tapi semoga cocok karna review selalu meyakinkan tube nya simpel dan cocok buat traveling,baru mencoba tapi semoga cocok karena review selalu meyakinkan tube nya simpel dan cocok buat traveling,"['baru', 'mencoba', 'tapi', 'semoga', 'cocok', 'karena', 'review', 'selalu', 'meyakinkan', 'tube', 'nya', 'simpel', 'dan', 'cocok', 'buat', 'traveling']"
331,pengiriman cepatt,pengiriman cepatt,"['pengiriman', 'cepatt']"
332,emang cocok bingit bikin jerawat cepet mateng dan kering,memang cocok banget bikin jerawat cepat mateng dan kering,"['memang', 'cocok', 'banget', 'bikin', 'jerawat', 'cepat', 'mateng', 'dan', 'kering']"
333,moga cocok,moga cocok,"['moga', 'cocok']"
334,second purchase setelah setahun bener tiap hari tiap malem aku pake awet bangett bener se cinta itu sama acne warrior makasih seller,second purchase setelah setahun benar tiap hari tiap malam aku pakai awet banget benar se cinta itu sama acne warrior terima kasih seller,"['second', 'purchase', 'setelah', 'setahun', 'benar', 'tiap', 'hari', 'tiap', 'malam', 'aku', 'pakai', 'awet', 'banget', 'benar', 'se', 'cinta', 'itu', 'sama', 'acne', 'warrior', 'terima', 'kasih', 'seller']"
335,nicee semoga cocok,nicee semoga cocok,"['nicee', 'semoga', 'cocok']"
336,blm pernah coba si tapi dari segi kandungannya yg aman buat segala jenis kondisi muka aku taruh harapan tinggi di dia,belum pernah coba sih tapi dari segi kandungannya yang aman buat segala jenis kondisi muka aku taruh harapan tinggi di dia,"['belum', 'pernah', 'coba', 'sih', 'tapi', 'dari', 'segi', 'kandungannya', 'yang', 'aman', 'buat', 'segala', 'jenis', 'kondisi', 'muka', 'aku', 'taruh', 'harapan', 'tinggi', 'di', 'dia']"
337,cocok di kulit berminyak cepat meresap,cocok di kulit berminyak cepat meresap,"['cocok', 'di', 'kulit', 'berminyak', 'cepat', 'meresap']"
338,pengiriman cepat dan packingnya maksimal maakasiih,pengiriman cepat dan packingnya maksimal maakasiih,"['pengiriman', 'cepat', 'dan', 'packingnya', 'maksimal', 'maakasiih']"
339,barang nya sampai dengan selamat baru dateng belom di coba semoga bener ampuh buat jerawat,barang nya sampai dengan selamat baru datang belum di coba semoga benar ampuh buat jerawat,"['barang', 'nya', 'sampai', 'dengan', 'selamat', 'baru', 'datang', 'belum', 'di', 'coba', 'semoga', 'benar', 'ampuh', 'buat', 'jerawat']"
340,mantap,mantap,['mantap']
341,bagussss,bagus,['bagus']
342,pembelian keduaku karena cocok pas untuk jerawat heboh kalo jerawat sepele malah bikin kering di kulitku jadi harus diimbangi dengan moisturizer yang melembabkan pemakaiannya nggak perlu tebal dan produknya abadi nggak habis habis awet banget lebih awet dari kelompok pertemananku,pembelian keduaku karena cocok pas untuk jerawat heboh kalo jerawat sepele malah bikin kering di kulitku jadi harus diimbangi dengan moisturizer yang melembabkan pemakaiannya enggak perlu tebal dan produknya abadi enggak habis habis awet banget lebih awet dari kelompok pertemananku,"['pembelian', 'keduaku', 'karena', 'cocok', 'pas', 'untuk', 'jerawat', 'heboh', 'kalo', 'jerawat', 'sepele', 'malah', 'bikin', 'kering', 'di', 'kulitku', 'jadi', 'harus', 'diimbangi', 'dengan', 'moisturizer', 'yang', 'melembabkan', 'pemakaiannya', 'enggak', 'perlu', 'tebal', 'dan', 'produknya', 'abadi', 'enggak', 'habis', 'habis', 'awet', 'banget', 'lebih', 'awet', 'dari', 'kelompok', 'pertemananku']"
343,brg tiba dgn aman packing rapi ini sdh bbrp hari pakai blum terlihat signifikan di jerawat nya tapi kemerahan bekas jerawat di pipi mulai pudar sy akan pakai terus untuk tahu hasil maksimalnya,barang tiba dengan aman packing rapi ini sudah beberapa hari pakai belum terlihat signifikan di jerawat nya tapi kemerahan bekas jerawat di pipi mulai pudar saya akan pakai terus untuk tahu hasil maksimalnya,"['barang', 'tiba', 'dengan', 'aman', 'packing', 'rapi', 'ini', 'sudah', 'beberapa', 'hari', 'pakai', 'belum', 'terlihat', 'signifikan', 'di', 'jerawat', 'nya', 'tapi', 'kemerahan', 'bekas', 'jerawat', 'di', 'pipi', 'mulai', 'pudar', 'saya', 'akan', 'pakai', 'terus', 'untuk', 'tahu', 'hasil', 'maksimalnya']"
344,dikira dapet kemasan baru ternyata masih kemasan lama,dikira dapat kemasan baru ternyata masih kemasan lama,"['dikira', 'dapat', 'kemasan', 'baru', 'ternyata', 'masih', 'kemasan', 'lama']"
345,aku suka banget bentuknya gel jadi sangat ringan melembabkan cocok banget di kulit aku kombinasi packagingnya juga berasa mahal banget love it,aku suka banget bentuknya gel jadi sangat ringan melembabkan cocok banget di kulit aku kombinasi packagingnya juga berasa mahal banget love itu,"['aku', 'suka', 'banget', 'bentuknya', 'gel', 'jadi', 'sangat', 'ringan', 'melembabkan', 'cocok', 'banget', 'di', 'kulit', 'aku', 'kombinasi', 'packagingnya', 'juga', 'berasa', 'mahal', 'banget', 'love', 'itu']"
346,my second purchase,my second purchase,"['my', 'second', 'purchase']"
347,my holy grail product udah beli kesekian kali thankyou mingem dikasi new packaging sesuai request ku luvvv,my holy grail product sudah beli kesekian kali thankyou mingem dikasih new packaging sesuai request ku love,"['my', 'holy', 'grail', 'product', 'sudah', 'beli', 'kesekian', 'kali', 'thankyou', 'mingem', 'dikasih', 'new', 'packaging', 'sesuai', 'request', 'ku', 'love']"
348,ihiiww kalo aw gak usah ditanya lagi gimana bagusnya sampe sekarang tinggal bekas jerawatnya aja tapi masih ada sih acne muncul tapi ude mendingan paraaahhh dan skg lagi mau coba toe dan spot guard semogaaaa cocokk setelah lepas dari cream dokter,ihiiww kalo aw enggak usah ditanya lagi bagaimana bagusnya sampai sekarang tinggal bekas jerawatnya saja tapi masih ada sih acne muncul tapi ude mendingan paraaahhh dan sekarang lagi mau coba toe dan spot guard semoga cocok setelah lepas dari cream dokter,"['ihiiww', 'kalo', 'aw', 'enggak', 'usah', 'ditanya', 'lagi', 'bagaimana', 'bagusnya', 'sampai', 'sekarang', 'tinggal', 'bekas', 'jerawatnya', 'saja', 'tapi', 'masih', 'ada', 'sih', 'acne', 'muncul', 'tapi', 'ude', 'mendingan', 'paraaahhh', 'dan', 'sekarang', 'lagi', 'mau', 'coba', 'toe', 'dan', 'spot', 'guard', 'semoga', 'cocok', 'setelah', 'lepas', 'dari', 'cream', 'dokter']"
349,sip barang aman,sip barang aman,"['sip', 'barang', 'aman']"
350,kemasannya lucu pengirimannya cepet aman juga packagenya terima kasih seller semoga cocok ya barangnya,kemasannya lucu pengirimannya cepat aman juga packagenya terima kasih seller semoga cocok ya barangnya,"['kemasannya', 'lucu', 'pengirimannya', 'cepat', 'aman', 'juga', 'packagenya', 'terima', 'kasih', 'seller', 'semoga', 'cocok', 'ya', 'barangnya']"
351,kemasannya lucu first trying semoga cocok ,kemasannya lucu first trying semoga cocok ,"['kemasannya', 'lucu', 'first', 'trying', 'semoga', 'cocok']"
352,ini seperti pertolongan pertama ketika muncul jerawat,ini seperti pertolongan pertama ketika muncul jerawat,"['ini', 'seperti', 'pertolongan', 'pertama', 'ketika', 'muncul', 'jerawat']"
353,kemasannya lucu cocok di kulit berminyak cepat meresap,kemasannya lucu cocok di kulit berminyak cepat meresap,"['kemasannya', 'lucu', 'cocok', 'di', 'kulit', 'berminyak', 'cepat', 'meresap']"
354,moisturizer yang lebih pas untuk kulit normal kombinasi oily,moisturizer yang lebih pas untuk kulit normal kombinasi oily,"['moisturizer', 'yang', 'lebih', 'pas', 'untuk', 'kulit', 'normal', 'kombinasi', 'oily']"
355,udah kali repuschase mantap,sudah kali repuschase mantap,"['sudah', 'kali', 'repuschase', 'mantap']"
356,aku udah pake toe botol kedua karena cocok dan suka sama teksturnya untuk serum semoga bisa bantu ilangin pih dan pie aku seneng karena ada bundlenya gini lebih murce,aku sudah pakai toe botol kedua karena cocok dan suka sama teksturnya untuk serum semoga bisa bantu ilangin pih dan pie aku senang karena ada bundlenya begini lebih murce,"['aku', 'sudah', 'pakai', 'toe', 'botol', 'kedua', 'karena', 'cocok', 'dan', 'suka', 'sama', 'teksturnya', 'untuk', 'serum', 'semoga', 'bisa', 'bantu', 'ilangin', 'pih', 'dan', 'pie', 'aku', 'senang', 'karena', 'ada', 'bundlenya', 'begini', 'lebih', 'murce']"
357,ini botol kedua aku beli face wash ini gk banyak busa baunya juga gk nyengat gak bikin aku jerawatan di muka acne prone aku,ini botol kedua aku beli face wash ini enggak banyak busa baunya juga enggak nyengat enggak bikin aku jerawatan di muka acne prone aku,"['ini', 'botol', 'kedua', 'aku', 'beli', 'face', 'wash', 'ini', 'enggak', 'banyak', 'busa', 'baunya', 'juga', 'enggak', 'nyengat', 'enggak', 'bikin', 'aku', 'jerawatan', 'di', 'muka', 'acne', 'prone', 'aku']"
358,aku pikir barangnya agak gede gitu taunya lumayan unyil tpi gapapa sih untuk cuma secuil produk yg aku ambil ternyata lumayan pigmented ya wktu di swatch,aku pikir barangnya agak gede begitu taunya lumayan unyil tapi gapapa sih untuk cuma secuil produk yang aku ambil ternyata lumayan pigmented ya waktu di swatch,"['aku', 'pikir', 'barangnya', 'agak', 'gede', 'begitu', 'taunya', 'lumayan', 'unyil', 'tapi', 'gapapa', 'sih', 'untuk', 'cuma', 'secuil', 'produk', 'yang', 'aku', 'ambil', 'ternyata', 'lumayan', 'pigmented', 'ya', 'waktu', 'di', 'swatch']"
359,gampang dipakai pipi jadi merona desainnya lucu hasilnya matte ukurannya compact,gampang dipakai pipi jadi merona desainnya lucu hasilnya matte ukurannya compact,"['gampang', 'dipakai', 'pipi', 'jadi', 'merona', 'desainnya', 'lucu', 'hasilnya', 'matte', 'ukurannya', 'compact']"
360,nyaman di kulit kulit jadi glowing packaging simpel packaging unik,nyaman di kulit kulit jadi glowing packaging simpel packaging unik,"['nyaman', 'di', 'kulit', 'kulit', 'jadi', 'glowing', 'packaging', 'simpel', 'packaging', 'unik']"
361,cepat meresap kemasannya lucu cocok di kulit kombinasi cocok di kulit kering cocok di kulit berminyak cocok di kulit normal cocok di kulit berminyak kulit jadi cerah,cepat meresap kemasannya lucu cocok di kulit kombinasi cocok di kulit kering cocok di kulit berminyak cocok di kulit normal cocok di kulit berminyak kulit jadi cerah,"['cepat', 'meresap', 'kemasannya', 'lucu', 'cocok', 'di', 'kulit', 'kombinasi', 'cocok', 'di', 'kulit', 'kering', 'cocok', 'di', 'kulit', 'berminyak', 'cocok', 'di', 'kulit', 'normal', 'cocok', 'di', 'kulit', 'berminyak', 'kulit', 'jadi', 'cerah']"
362,bisa bikin kempes jerawat yg udah mateng tapi buat jerawat yg baru ga bikin kempes juga,bisa bikin kempes jerawat yang sudah mateng tapi buat jerawat yang baru enggak bikin kempes juga,"['bisa', 'bikin', 'kempes', 'jerawat', 'yang', 'sudah', 'mateng', 'tapi', 'buat', 'jerawat', 'yang', 'baru', 'enggak', 'bikin', 'kempes', 'juga']"
363,cocok di kulit berminyak cocok di kulit kombinasi kulit jadi cerah cepat meresap cocok di kulit kering,cocok di kulit berminyak cocok di kulit kombinasi kulit jadi cerah cepat meresap cocok di kulit kering,"['cocok', 'di', 'kulit', 'berminyak', 'cocok', 'di', 'kulit', 'kombinasi', 'kulit', 'jadi', 'cerah', 'cepat', 'meresap', 'cocok', 'di', 'kulit', 'kering']"
364,pls segera restock yg gede min,pls segera restock yang gede min,"['pls', 'segera', 'restock', 'yang', 'gede', 'min']"
365,love,love,['love']
366,baguus syukur ada ukuran kecil,bagus syukur ada ukuran kecil,"['bagus', 'syukur', 'ada', 'ukuran', 'kecil']"
367,first of all skingame selalu cpt bgt pengirimannya ga pernah ngecewain second purchase of spot guard serum serumnya oke bgt cpt nyerap nya dan ngebantu nyerahin bekas jerawat muka jg overall jd cerahan buat toe nya sih first time jd blm tau gimana hasilnya but im sure my skin will love it based on the ingredients fyi uda suka bgt sama skingame semenjak beli obat totolnya tahun lalu dan repurchase terus pokoknya skingame uda jadi skincare andalan good job skingame keep up the good work,first of all skingame selalu cepat banget pengirimannya enggak pernah ngecewain second purchase of spot guard serum serumnya oke banget cepat nyerap nya dan membantu nyerahin bekas jerawat muka juga overall jadi cerahan buat toe nya sih first time jadi belum tau bagaimana hasilnya but im sure my skin will love itu based on the ingredients fyi sudah suka banget sama skingame semenjak beli obat totolnya tahun lalu dan repurchase terus pokoknya skingame sudah jadi skincare andalan good job skingame keep up the good work,"['first', 'of', 'all', 'skingame', 'selalu', 'cepat', 'banget', 'pengirimannya', 'enggak', 'pernah', 'ngecewain', 'second', 'purchase', 'of', 'spot', 'guard', 'serum', 'serumnya', 'oke', 'banget', 'cepat', 'nyerap', 'nya', 'dan', 'membantu', 'nyerahin', 'bekas', 'jerawat', 'muka', 'juga', 'overall', 'jadi', 'cerahan', 'buat', 'toe', 'nya', 'sih', 'first', 'time', 'jadi', 'belum', 'tau', 'bagaimana', 'hasilnya', 'but', 'im', 'sure', 'my', 'skin', 'will', 'love', 'itu', 'based', 'on', 'the', 'ingredients', 'fyi', 'sudah', 'suka', 'banget', 'sama', 'skingame', 'semenjak', 'beli', 'obat', 'totolnya', 'tahun', 'lalu', 'dan', 'repurchase', 'terus', 'pokoknya', 'skingame', 'sudah', 'jadi', 'skincare', 'andalan', 'good', 'job', 'skingame', 'keep', 'up', 'the', 'good', 'work']"
368,pasti original seller responsif pengiriman cepat,pasti original seller responsif pengiriman cepat,"['pasti', 'original', 'seller', 'responsif', 'pengiriman', 'cepat']"
369,jerawat jadi cepet matengnya suka bgt,jerawat jadi cepat matengnya suka banget,"['jerawat', 'jadi', 'cepat', 'matengnya', 'suka', 'banget']"
370,acne warior kedua sayaa sumpah parah bagus banget semoga pink hero nya juga bagus di kulit saya,acne warior kedua saya sumpah parah bagus banget semoga pink hero nya juga bagus di kulit saya,"['acne', 'warior', 'kedua', 'saya', 'sumpah', 'parah', 'bagus', 'banget', 'semoga', 'pink', 'hero', 'nya', 'juga', 'bagus', 'di', 'kulit', 'saya']"
371,produk original sampai dengan aman dan tidak ada kerusakan,produk original sampai dengan aman dan tidak ada kerusakan,"['produk', 'original', 'sampai', 'dengan', 'aman', 'dan', 'tidak', 'ada', 'kerusakan']"
372,cepet bange sampeeeeeee udah repurchased berkali kali,cepat bange sampeeeeeee sudah repurchased berkali kali,"['cepat', 'bange', 'sampeeeeeee', 'sudah', 'repurchased', 'berkali', 'kali']"
373,barang sampai dengan baik dalam kondisi tersegel pelayanan fast respon dan barang langsung dikirim terima kasih skin game semoga skincare nya cocok,barang sampai dengan baik dalam kondisi tersegel pelayanan fast respon dan barang langsung dikirim terima kasih skin game semoga skincare nya cocok,"['barang', 'sampai', 'dengan', 'baik', 'dalam', 'kondisi', 'tersegel', 'pelayanan', 'fast', 'respon', 'dan', 'barang', 'langsung', 'dikirim', 'terima', 'kasih', 'skin', 'game', 'semoga', 'skincare', 'nya', 'cocok']"
374,mantaaap skinker nya,mantap skinker nya,"['mantap', 'skinker', 'nya']"
375,sumpah bagus bingitz jeriwitt ku gede bgt langsung kempiiiss untung fotonya masih ada bakalan beli lg sih soalnya cocok ama muka aku,sumpah bagus bingitz jeriwitt ku gede banget langsung kempiiiss untung fotonya masih ada bakalan beli lagi sih soalnya cocok sama muka aku,"['sumpah', 'bagus', 'bingitz', 'jeriwitt', 'ku', 'gede', 'banget', 'langsung', 'kempiiiss', 'untung', 'fotonya', 'masih', 'ada', 'bakalan', 'beli', 'lagi', 'sih', 'soalnya', 'cocok', 'sama', 'muka', 'aku']"
376,bekas jerawatku mulai memudar semoga saja bener bersih supaya wajahku bisa kembali seperti semula,bekas jerawatku mulai memudar semoga saja benar bersih supaya wajahku bisa kembali seperti semula,"['bekas', 'jerawatku', 'mulai', 'memudar', 'semoga', 'saja', 'benar', 'bersih', 'supaya', 'wajahku', 'bisa', 'kembali', 'seperti', 'semula']"
377,sebagus itu produknya sampe repurchase lagii,sebagus itu produknya sampai repurchase lagi,"['sebagus', 'itu', 'produknya', 'sampai', 'repurchase', 'lagi']"
378,blm cobain semoga cocok,belum mencoba semoga cocok,"['belum', 'mencoba', 'semoga', 'cocok']"
