,Review,Review_norm,review_tokens,review_tokens_SR
280,best hydrating toner udah repurchase berkali luv bgtt,best hydrating toner sudah repurchase berkali love banget,"['best', 'hydrating', 'toner', 'sudah', 'repurchase', 'berkali', 'love', 'banget']","['best', 'hydrating', 'toner', 'repurchase', 'berkali', 'love', 'banget']"
281,semoga efeknya sesuai dengan hypenya thanjs,semoga efeknya sesuai dengan hypenya thanks,"['semoga', 'efeknya', 'sesuai', 'dengan', 'hypenya', 'thanks']","['semoga', 'efeknya', 'sesuai', 'hypenya', 'thanks']"
282,pengiriman dari si cepatnya lama banget euy,pengiriman dari sih cepatnya lama banget euy,"['pengiriman', 'dari', 'sih', 'cepatnya', 'lama', 'banget', 'euy']","['pengiriman', 'sih', 'cepatnya', 'lama', 'banget', 'euy']"
283,sudah sampai terimakasih suka bgt sama packaging serum yang baru,sudah sampai terima kasih suka banget sama packaging serum yang baru,"['sudah', 'sampai', 'terima', 'kasih', 'suka', 'banget', 'sama', 'packaging', 'serum', 'yang', 'baru']","['terima', 'kasih', 'suka', 'banget', 'sama', 'packaging', 'serum', 'baru']"
284,totol jerawat semoga efektif mengobati jerawatnya packing aman dan pengiriman cepat sampai,totol jerawat semoga efektif mengobati jerawatnya packing aman dan pengiriman cepat sampai,"['totol', 'jerawat', 'semoga', 'efektif', 'mengobati', 'jerawatnya', 'packing', 'aman', 'dan', 'pengiriman', 'cepat', 'sampai']","['totol', 'jerawat', 'semoga', 'efektif', 'mengobati', 'jerawatnya', 'packing', 'aman', 'pengiriman', 'cepat']"
285,mantep sih ada harga ada kualitas melembabkan dan ngasih warna pink natural di bibir padahal bibir saya cenderung hitam kadang kalo malam saya apply lip oil ini lip mask merk lain biar lembabnya lebih long last pagi bangun dengan bibir lembab syenaaang,mantap sih ada harga ada kualitas melembabkan dan mengasih warna pink natural di bibir padahal bibir saya cenderung hitam kadang kalo malam saya apply lip oil ini lip mask merk lain biar lembabnya lebih long last pagi bangun dengan bibir lembab senang,"['mantap', 'sih', 'ada', 'harga', 'ada', 'kualitas', 'melembabkan', 'dan', 'mengasih', 'warna', 'pink', 'natural', 'di', 'bibir', 'padahal', 'bibir', 'saya', 'cenderung', 'hitam', 'kadang', 'kalo', 'malam', 'saya', 'apply', 'lip', 'oil', 'ini', 'lip', 'mask', 'merk', 'lain', 'biar', 'lembabnya', 'lebih', 'long', 'last', 'pagi', 'bangun', 'dengan', 'bibir', 'lembab', 'senang']","['mantap', 'sih', 'harga', 'kualitas', 'melembabkan', 'mengasih', 'warna', 'pink', 'natural', 'bibir', 'padahal', 'bibir', 'cenderung', 'hitam', 'kadang', 'kalo', 'malam', 'apply', 'lip', 'oil', 'lip', 'mask', 'merk', 'biar', 'lembabnya', 'lebih', 'long', 'last', 'pagi', 'bangun', 'bibir', 'lembab', 'senang']"
286,cocok sama kulit anak yang masi abg on time delivery packing nya ga perlu diragukan lagi rapi  aman,cocok sama kulit anak yang masih abang on time delivery packing nya enggak perlu diragukan lagi rapi  aman,"['cocok', 'sama', 'kulit', 'anak', 'yang', 'masih', 'abang', 'on', 'time', 'delivery', 'packing', 'nya', 'enggak', 'perlu', 'diragukan', 'lagi', 'rapi', 'aman']","['cocok', 'sama', 'kulit', 'anak', 'abang', 'on', 'time', 'delivery', 'packing', 'nya', 'enggak', 'perlu', 'diragukan', 'rapi', 'aman']"
287,sampai saat ini baru skin game satu satunya moisturizer yang cocok di kulit muka aku,sampai saat ini baru skin game satu satunya moisturizer yang cocok di kulit muka aku,"['sampai', 'saat', 'ini', 'baru', 'skin', 'game', 'satu', 'satunya', 'moisturizer', 'yang', 'cocok', 'di', 'kulit', 'muka', 'aku']","['baru', 'skin', 'game', 'satu', 'satunya', 'moisturizer', 'cocok', 'kulit', 'muka', 'aku']"
288,udah langganan beli disini botol kedua setelah sebelumnya cobain yg kecil terbukti ampuh melembabkan dan enaak di muka akuu lovvv,sudah langganan beli disini botol kedua setelah sebelumnya mencoba yang kecil terbukti ampuh melembabkan dan enak di muka aku love,"['sudah', 'langganan', 'beli', 'disini', 'botol', 'kedua', 'setelah', 'sebelumnya', 'mencoba', 'yang', 'kecil', 'terbukti', 'ampuh', 'melembabkan', 'dan', 'enak', 'di', 'muka', 'aku', 'love']","['langganan', 'beli', 'disini', 'botol', 'kedua', 'sebelumnya', 'mencoba', 'kecil', 'terbukti', 'ampuh', 'melembabkan', 'enak', 'muka', 'aku', 'love']"
289,baru pertama kali coba moisturizer skingame padahal sebelumnya udah pernah rekomen temen yg brentusan abis pake moisturizer viral skin  dan ampuh kebalik yaa rekomen temen dulu baru coba buat sendiri  semoga cocok,baru pertama kali coba moisturizer skingame padahal sebelumnya sudah pernah rekomen teman yang brentusan habis pakai moisturizer viral skin  dan ampuh kebalik ya rekomen teman dulu baru coba buat sendiri  semoga cocok,"['baru', 'pertama', 'kali', 'coba', 'moisturizer', 'skingame', 'padahal', 'sebelumnya', 'sudah', 'pernah', 'rekomen', 'teman', 'yang', 'brentusan', 'habis', 'pakai', 'moisturizer', 'viral', 'skin', 'dan', 'ampuh', 'kebalik', 'ya', 'rekomen', 'teman', 'dulu', 'baru', 'coba', 'buat', 'sendiri', 'semoga', 'cocok']","['baru', 'pertama', 'kali', 'coba', 'moisturizer', 'skingame', 'padahal', 'sebelumnya', 'pernah', 'rekomen', 'teman', 'brentusan', 'habis', 'pakai', 'moisturizer', 'viral', 'skin', 'ampuh', 'kebalik', 'rekomen', 'teman', 'dulu', 'baru', 'coba', 'buat', 'sendiri', 'semoga', 'cocok']"
290,produk sudah diterima,produk sudah diterima,"['produk', 'sudah', 'diterima']","['produk', 'diterima']"
291,udah sering pake ini isinya banyak dan bahannya ga neko fkus melembabkan,sudah sering pakai ini isinya banyak dan bahannya enggak neko fokus melembabkan,"['sudah', 'sering', 'pakai', 'ini', 'isinya', 'banyak', 'dan', 'bahannya', 'enggak', 'neko', 'fokus', 'melembabkan']","['sering', 'pakai', 'isinya', 'banyak', 'bahannya', 'enggak', 'neko', 'fokus', 'melembabkan']"
292,tekstur ringan pengiriman cepat,tekstur ringan pengiriman cepat,"['tekstur', 'ringan', 'pengiriman', 'cepat']","['tekstur', 'ringan', 'pengiriman', 'cepat']"
293,respon toko nya cepet dan ramah belum dicoba mudah mudahan cocok,respon toko nya cepat dan ramah belum dicoba mudah mudahan cocok,"['respon', 'toko', 'nya', 'cepat', 'dan', 'ramah', 'belum', 'dicoba', 'mudah', 'mudahan', 'cocok']","['respon', 'toko', 'nya', 'cepat', 'ramah', 'dicoba', 'mudah', 'mudahan', 'cocok']"
294,sdh langganan sll beli disini,sudah langganan selalu beli disini,"['sudah', 'langganan', 'selalu', 'beli', 'disini']","['langganan', 'selalu', 'beli', 'disini']"
295,packaging aman barang ori pengiriman agak lama semoga cocok,packaging aman barang orisinal pengiriman agak lama semoga cocok,"['packaging', 'aman', 'barang', 'orisinal', 'pengiriman', 'agak', 'lama', 'semoga', 'cocok']","['packaging', 'aman', 'barang', 'orisinal', 'pengiriman', 'lama', 'semoga', 'cocok']"
296,semoga cocok di aku tapi saran buat lem dibagian tutup sama body nya kalo bisa jangan pake solasiban soalnya susah bukanya,semoga cocok di aku tapi saran buat lem dibagian tutup sama body nya kalo bisa jangan pakai solasiban soalnya susah bukanya,"['semoga', 'cocok', 'di', 'aku', 'tapi', 'saran', 'buat', 'lem', 'dibagian', 'tutup', 'sama', 'body', 'nya', 'kalo', 'bisa', 'jangan', 'pakai', 'solasiban', 'soalnya', 'susah', 'bukanya']","['semoga', 'cocok', 'aku', 'saran', 'buat', 'lem', 'dibagian', 'tutup', 'sama', 'body', 'nya', 'kalo', 'jangan', 'pakai', 'solasiban', 'soalnya', 'susah', 'bukanya']"
297,moisturizer favorittt setelah coba yg lain tetep aja beli ini lagi ujungnya ringan bgtt cocok buat oily skin yg kalo pake cream gt pasti ngerasa berat bgt ini tuh gelnya gampang bgt melt gituu pas kena kulit,moisturizer favorite setelah coba yang lain tetap saja beli ini lagi ujungnya ringan banget cocok buat oily skin yang kalo pakai cream begitu pasti merasa berat banget ini tuh gelnya gampang banget melt begitu pas kena kulit,"['moisturizer', 'favorite', 'setelah', 'coba', 'yang', 'lain', 'tetap', 'saja', 'beli', 'ini', 'lagi', 'ujungnya', 'ringan', 'banget', 'cocok', 'buat', 'oily', 'skin', 'yang', 'kalo', 'pakai', 'cream', 'begitu', 'pasti', 'merasa', 'berat', 'banget', 'ini', 'tuh', 'gelnya', 'gampang', 'banget', 'melt', 'begitu', 'pas', 'kena', 'kulit']","['moisturizer', 'favorite', 'coba', 'tetap', 'beli', 'ujungnya', 'ringan', 'banget', 'cocok', 'buat', 'oily', 'skin', 'kalo', 'pakai', 'cream', 'merasa', 'berat', 'banget', 'tuh', 'gelnya', 'gampang', 'banget', 'melt', 'pas', 'kena', 'kulit']"
298,penguruman cepat packing aman bikin lembab tapi cepat meresap suka bangeett,pengiriman cepat packing aman bikin lembab tapi cepat meresap suka banget,"['pengiriman', 'cepat', 'packing', 'aman', 'bikin', 'lembab', 'tapi', 'cepat', 'meresap', 'suka', 'banget']","['pengiriman', 'cepat', 'packing', 'aman', 'bikin', 'lembab', 'cepat', 'meresap', 'suka', 'banget']"
299,botol ke sekian cocok bgt,botol ke sekian cocok banget,"['botol', 'ke', 'sekian', 'cocok', 'banget']","['botol', 'sekian', 'cocok', 'banget']"
300,untuk travel pas bgt sih,untuk travel pas banget sih,"['untuk', 'travel', 'pas', 'banget', 'sih']","['travel', 'pas', 'banget', 'sih']"
301,ngirimnya cepet produknya aman rekomen,ngirimnya cepat produknya aman rekomen,"['ngirimnya', 'cepat', 'produknya', 'aman', 'rekomen']","['ngirimnya', 'cepat', 'produknya', 'aman', 'rekomen']"
302,murah meriah muaaahhh,murah meriah muah,"['murah', 'meriah', 'muah']","['murah', 'meriah', 'muah']"
303,ok buat totol jerawat nya mantab,ok buat totol jerawat nya mantap,"['ok', 'buat', 'totol', 'jerawat', 'nya', 'mantap']","['buat', 'totol', 'jerawat', 'nya', 'mantap']"
304,yeayy udah liat review katanya bagus jadi coba beli makasihh skingame packingnya bagus dan ini gemess,yeayy sudah lihat review katanya bagus jadi coba beli terima kasih skingame packingnya bagus dan ini gemas,"['yeayy', 'sudah', 'lihat', 'review', 'katanya', 'bagus', 'jadi', 'coba', 'beli', 'terima', 'kasih', 'skingame', 'packingnya', 'bagus', 'dan', 'ini', 'gemas']","['yeayy', 'lihat', 'review', 'katanya', 'bagus', 'jadi', 'coba', 'beli', 'terima', 'kasih', 'skingame', 'packingnya', 'bagus', 'gemas']"
305,aman sih sampe sekarang ganti packaging dulu tempatnya mirip dengan kind moisturizer dan ditempel stiker sekarang plastik tebel lumayan suka dengan ini packing aman sesuai request dan servis cepat makasi skingame,aman sih sampai sekarang ganti packaging dulu tempatnya mirip dengan kind moisturizer dan ditempel stiker sekarang plastik tebal lumayan suka dengan ini packing aman sesuai request dan servis cepat terima kasih skingame,"['aman', 'sih', 'sampai', 'sekarang', 'ganti', 'packaging', 'dulu', 'tempatnya', 'mirip', 'dengan', 'kind', 'moisturizer', 'dan', 'ditempel', 'stiker', 'sekarang', 'plastik', 'tebal', 'lumayan', 'suka', 'dengan', 'ini', 'packing', 'aman', 'sesuai', 'request', 'dan', 'servis', 'cepat', 'terima', 'kasih', 'skingame']","['aman', 'sih', 'sekarang', 'ganti', 'packaging', 'dulu', 'tempatnya', 'mirip', 'kind', 'moisturizer', 'ditempel', 'stiker', 'sekarang', 'plastik', 'tebal', 'lumayan', 'suka', 'packing', 'aman', 'sesuai', 'request', 'servis', 'cepat', 'terima', 'kasih', 'skingame']"
306,ga pelit dikasinya skincare aman sampe tujuan,enggak pelit dikasinya skincare aman sampai tujuan,"['enggak', 'pelit', 'dikasinya', 'skincare', 'aman', 'sampai', 'tujuan']","['enggak', 'pelit', 'dikasinya', 'skincare', 'aman', 'tujuan']"
307,udah repurchase ketiga kalinya dan jadi sunscreen favorit untuk saat ini packing juga sesuai request rapi dan proses cepat makasi skingame,sudah repurchase ketiga kalinya dan jadi sunscreen favorit untuk saat ini packing juga sesuai request rapi dan proses cepat terima kasih skingame,"['sudah', 'repurchase', 'ketiga', 'kalinya', 'dan', 'jadi', 'sunscreen', 'favorit', 'untuk', 'saat', 'ini', 'packing', 'juga', 'sesuai', 'request', 'rapi', 'dan', 'proses', 'cepat', 'terima', 'kasih', 'skingame']","['repurchase', 'ketiga', 'kalinya', 'jadi', 'sunscreen', 'favorit', 'packing', 'sesuai', 'request', 'rapi', 'proses', 'cepat', 'terima', 'kasih', 'skingame']"
308,lumayan cocok harganya jg murah,lumayan cocok harganya juga murah,"['lumayan', 'cocok', 'harganya', 'juga', 'murah']","['lumayan', 'cocok', 'harganya', 'murah']"
309,good,good,['good'],['good']
310,suka sama kemasan nya teksturnya kentel banget tapi pas dioles ke wajah langsung mencair gt trus nyeess tapi sayang dikulit aku kyanya kurang cocok huhu dikasih bonus jga terimakasih,suka sama kemasan nya teksturnya kentel banget tapi pas dioles ke wajah langsung mencair begitu terus nyes tapi sayang dikulit aku kayanya kurang cocok huhu dikasih bonus juga terima kasih,"['suka', 'sama', 'kemasan', 'nya', 'teksturnya', 'kentel', 'banget', 'tapi', 'pas', 'dioles', 'ke', 'wajah', 'langsung', 'mencair', 'begitu', 'terus', 'nyes', 'tapi', 'sayang', 'dikulit', 'aku', 'kayanya', 'kurang', 'cocok', 'huhu', 'dikasih', 'bonus', 'juga', 'terima', 'kasih']","['suka', 'sama', 'kemasan', 'nya', 'teksturnya', 'kentel', 'banget', 'pas', 'dioles', 'wajah', 'langsung', 'mencair', 'terus', 'nyes', 'sayang', 'dikulit', 'aku', 'kayanya', 'kurang', 'cocok', 'huhu', 'dikasih', 'bonus', 'terima', 'kasih']"
311,mantapsssss,mantap,['mantap'],['mantap']
312,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']"
313,teksturnya ringan cepat meresap ke kulit pokoknya enak dikulit worth it banget wtb pokoknya thanks skin game,teksturnya ringan cepat meresap ke kulit pokoknya enak dikulit worth itu banget wtb pokoknya thanks skin game,"['teksturnya', 'ringan', 'cepat', 'meresap', 'ke', 'kulit', 'pokoknya', 'enak', 'dikulit', 'worth', 'itu', 'banget', 'wtb', 'pokoknya', 'thanks', 'skin', 'game']","['teksturnya', 'ringan', 'cepat', 'meresap', 'kulit', 'pokoknya', 'enak', 'dikulit', 'worth', 'banget', 'wtb', 'pokoknya', 'thanks', 'skin', 'game']"
314,  so sad because this product didn  works on my acne prone skin,  so sad because this product didn  works on my acne prone skin,"['so', 'sad', 'because', 'this', 'product', 'didn', 'works', 'on', 'my', 'acne', 'prone', 'skin']","['so', 'sad', 'because', 'this', 'product', 'didn', 'works', 'on', 'my', 'acne', 'prone', 'skin']"
315,mantab packaging nya barang sampaidenga selamat dan utuh,mantap packaging nya barang sampaidenga selamat dan utuh,"['mantap', 'packaging', 'nya', 'barang', 'sampaidenga', 'selamat', 'dan', 'utuh']","['mantap', 'packaging', 'nya', 'barang', 'sampaidenga', 'selamat', 'utuh']"
316,awalnya iseng nyoba karena setelah research price range skin game moisturizer ini murce dibanding yang lain turns out bagussss bangett this product deserves more recognitionnnn packaging nya bentuk pump jadi enak higienis praktis ga takut kegencet juga kalau mau dibawa teksturnya cepet menyerap tapi ga ketebalan kalau mau dipakai siang siang definetely will repurchase sih,awalnya iseng mencoba karena setelah research price range skin game moisturizer ini murce dibanding yang lain turns out bagus banget this product deserves more recognitionnnn packaging nya bentuk pump jadi enak higienis praktis enggak takut kegencet juga kalau mau dibawa teksturnya cepat menyerap tapi enggak ketebalan kalau mau dipakai siang siang definetely will repurchase sih,"['awalnya', 'iseng', 'mencoba', 'karena', 'setelah', 'research', 'price', 'range', 'skin', 'game', 'moisturizer', 'ini', 'murce', 'dibanding', 'yang', 'lain', 'turns', 'out', 'bagus', 'banget', 'this', 'product', 'deserves', 'more', 'recognitionnnn', 'packaging', 'nya', 'bentuk', 'pump', 'jadi', 'enak', 'higienis', 'praktis', 'enggak', 'takut', 'kegencet', 'juga', 'kalau', 'mau', 'dibawa', 'teksturnya', 'cepat', 'menyerap', 'tapi', 'enggak', 'ketebalan', 'kalau', 'mau', 'dipakai', 'siang', 'siang', 'definetely', 'will', 'repurchase', 'sih']","['awalnya', 'iseng', 'mencoba', 'research', 'price', 'range', 'skin', 'game', 'moisturizer', 'murce', 'dibanding', 'turns', 'out', 'bagus', 'banget', 'this', 'product', 'deserves', 'more', 'recognitionnnn', 'packaging', 'nya', 'bentuk', 'pump', 'jadi', 'enak', 'higienis', 'praktis', 'enggak', 'takut', 'kegencet', 'kalau', 'mau', 'dibawa', 'teksturnya', 'cepat', 'menyerap', 'enggak', 'ketebalan', 'kalau', 'mau', 'dipakai', 'siang', 'siang', 'definetely', 'will', 'repurchase', 'sih']"
317,dulu pake masih kemasan lama jar dan emang baguss muka membaikk setahun  gaperna maskeran lagi balik lagi breakout  jadi sekarang balik pake lagii combo ini,dulu pakai masih kemasan lama jar dan memang bagus muka membaik setahun  gaperna maskeran lagi balik lagi breakout  jadi sekarang balik pakai lagi combo ini,"['dulu', 'pakai', 'masih', 'kemasan', 'lama', 'jar', 'dan', 'memang', 'bagus', 'muka', 'membaik', 'setahun', 'gaperna', 'maskeran', 'lagi', 'balik', 'lagi', 'breakout', 'jadi', 'sekarang', 'balik', 'pakai', 'lagi', 'combo', 'ini']","['dulu', 'pakai', 'kemasan', 'lama', 'jar', 'memang', 'bagus', 'muka', 'membaik', 'setahun', 'gaperna', 'maskeran', 'balik', 'breakout', 'jadi', 'sekarang', 'balik', 'pakai', 'combo']"
318,krimnya padat membantu mengempeskan jerawat tapi ga besoknya langsung kempes butuh hari,krimnya padat membantu mengempeskan jerawat tapi enggak besoknya langsung kempes butuh hari,"['krimnya', 'padat', 'membantu', 'mengempeskan', 'jerawat', 'tapi', 'enggak', 'besoknya', 'langsung', 'kempes', 'butuh', 'hari']","['krimnya', 'padat', 'membantu', 'mengempeskan', 'jerawat', 'enggak', 'besoknya', 'langsung', 'kempes', 'butuh', 'hari']"
319,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya good product sdh beberapa kali repeat order produk ini nyaman di kulit melembabkan tdk bikin gerah aman di kulit kombinasi tdk menyumbat pori pori terima kasih seller,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya good product sudah beberapa kali repeat order produk ini nyaman di kulit melembabkan tidak bikin gerah aman di kulit kombinasi tidak menyumbat pori pori terima kasih seller,"['dikemas', 'dengan', 'seksama', 'dan', 'tiba', 'dalam', 'waktu', 'yang', 'sesingkat', 'singkatnya', 'good', 'product', 'sudah', 'beberapa', 'kali', 'repeat', 'order', 'produk', 'ini', 'nyaman', 'di', 'kulit', 'melembabkan', 'tidak', 'bikin', 'gerah', 'aman', 'di', 'kulit', 'kombinasi', 'tidak', 'menyumbat', 'pori', 'pori', 'terima', 'kasih', 'seller']","['dikemas', 'seksama', 'tiba', 'waktu', 'sesingkat', 'singkatnya', 'good', 'product', 'beberapa', 'kali', 'repeat', 'order', 'produk', 'nyaman', 'kulit', 'melembabkan', 'bikin', 'gerah', 'aman', 'kulit', 'kombinasi', 'menyumbat', 'pori', 'pori', 'terima', 'kasih', 'seller']"
320,paketnya safely arrived moisturizer nya ringan banget dipake semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,paketnya safely arrived moisturizer nya ringan banget dipakai semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,"['paketnya', 'safely', 'arrived', 'moisturizer', 'nya', 'ringan', 'banget', 'dipakai', 'semoga', 'cocok', 'di', 'aku', 'adminnya', 'responsif', 'dan', 'sangat', 'membantu', 'terima', 'kasih']","['paketnya', 'safely', 'arrived', 'moisturizer', 'nya', 'ringan', 'banget', 'dipakai', 'semoga', 'cocok', 'aku', 'adminnya', 'responsif', 'sangat', 'membantu', 'terima', 'kasih']"
321,smoga cocok di kulit akyu tq ya,semoga cocok di kulit aku terima kasih ya,"['semoga', 'cocok', 'di', 'kulit', 'aku', 'terima', 'kasih', 'ya']","['semoga', 'cocok', 'kulit', 'aku', 'terima', 'kasih']"
